timestamp,Pressure_kPa
2025-01-01 04:53:34,274.29972451311414
2025-01-01 04:53:36,271.1131499875444
2025-01-01 04:53:38,281.5615492101711
2025-01-01 04:53:40,283.76912698635925
2025-01-01 04:53:42,270.9635038196195
2025-01-01 04:53:44,275.22084263315617
2025-01-01 04:53:46,285.4279443524838
2025-01-01 04:53:48,291.2963026527912
2025-01-01 04:53:50,286.1044932783792
2025-01-01 04:53:52,293.20927162552204
2025-01-01 04:53:54,284.969303899963
2025-01-01 04:53:56,273.5759024519241
2025-01-01 04:53:58,251.010284079043
2025-01-01 04:54:00,276.1446592987122
2025-01-01 04:54:02,237.08837899042683
2025-01-01 04:54:04,242.12816882236424
2025-01-01 04:54:06,
2025-01-01 04:54:08,259.1209318175279
2025-01-01 04:54:10,
2025-01-01 04:54:12,256.4436665538984
2025-01-01 04:54:14,266.60288505277305
2025-01-01 04:54:16,269.4919896838551
2025-01-01 04:54:18,
2025-01-01 04:54:20,256.1695444405538
2025-01-01 04:54:22,272.82278808287134
2025-01-01 04:54:24,254.23853926169505
2025-01-01 04:54:26,263.570438009684
2025-01-01 04:54:28,269.3586907139937
2025-01-01 04:54:30,275.717816229267
2025-01-01 04:54:32,252.21642253457028
2025-01-01 04:54:34,271.770916853249
2025-01-01 04:54:36,267.77669928256853
2025-01-01 04:54:38,252.8732957570161
2025-01-01 04:54:40,273.2307959825312
2025-01-01 04:54:42,284.7217071152872
2025-01-01 04:54:44,320.20144127724654
2025-01-01 04:54:46,263.3340237026914
2025-01-01 04:54:48,258.82218861694605
2025-01-01 04:54:50,278.9626211397045
2025-01-01 04:54:52,267.90145121852447
2025-01-01 04:54:54,265.61600228378626
2025-01-01 04:54:56,267.1030128140619
2025-01-01 04:54:58,303.5402413529639
2025-01-01 04:55:00,260.1980963305393
2025-01-01 04:55:02,277.2584603254884
2025-01-01 04:55:04,279.3610846838608
2025-01-01 04:55:06,251.43639317369065
2025-01-01 04:55:08,264.74677704962903
2025-01-01 04:55:10,265.9114091184437
2025-01-01 04:55:12,267.72751095472034
2025-01-01 04:55:14,
2025-01-01 04:55:16,261.7210929158253
2025-01-01 04:55:18,286.30214350739953
2025-01-01 04:55:20,295.8184655221068
2025-01-01 04:55:23,269.07868226937893
2025-01-01 04:55:25,262.2259408134255
2025-01-01 04:55:27,
2025-01-01 04:55:29,263.79881668763056
2025-01-01 04:55:31,280.3719107672481
2025-01-01 04:55:33,290.46330883374856
2025-01-01 04:55:35,260.37841500335685
2025-01-01 04:55:37,290.582590797941
2025-01-01 04:55:39,269.455827511892
2025-01-01 04:55:41,287.86111543441194
2025-01-01 04:55:43,270.9310760419481
2025-01-01 04:55:45,275.3671374573244
2025-01-01 04:55:47,270.83635983689794
2025-01-01 04:55:49,266.34579089618705
2025-01-01 04:55:51,284.2639156802821
2025-01-01 04:55:53,267.7287846031551
2025-01-01 04:55:55,279.5447136470863
2025-01-01 04:55:57,
2025-01-01 04:55:59,263.3086822308697
2025-01-01 04:56:01,291.2305935601254
2025-01-01 04:56:03,257.61186927209536
2025-01-01 04:56:05,296.82428146245826
2025-01-01 04:56:07,274.53376653495224
2025-01-01 04:56:09,276.52033334124496
2025-01-01 04:56:11,
2025-01-01 04:56:14,277.3256161112161
2025-01-01 04:56:16,268.48537544826496
2025-01-01 04:56:18,287.2092807941335
2025-01-01 04:56:20,261.5740138612379
2025-01-01 04:56:22,282.2699517003132
2025-01-01 04:56:24,266.1965798885788
2025-01-01 04:56:26,258.8092464849277
2025-01-01 04:56:28,280.613922636623
2025-01-01 04:56:30,257.19075115792987
2025-01-01 04:56:32,250.6146894114626
2025-01-01 04:56:34,271.3659177394101
2025-01-01 04:56:36,268.3311573460021
2025-01-01 04:56:38,290.4283105416804
2025-01-01 04:56:40,276.0253370823522
2025-01-01 04:56:42,287.29551892793927
2025-01-01 04:56:44,256.4433998190022
2025-01-01 04:56:46,269.9345581798794
2025-01-01 04:56:48,256.53355254420313
2025-01-01 04:56:50,272.4947620962915
2025-01-01 04:56:52,278.8000201628762
2025-01-01 04:56:54,284.0024939811884
2025-01-01 04:56:56,280.16333721746787
2025-01-01 04:56:58,292.4115065114728
2025-01-01 04:57:00,263.43685500071274
2025-01-01 04:57:02,247.9717437620159
2025-01-01 04:57:04,285.7279694116735
2025-01-01 04:57:06,282.7091681390612
2025-01-01 04:57:08,301.38122102494634
2025-01-01 04:57:10,267.81152976097803
2025-01-01 04:57:12,279.5316425335848
2025-01-01 04:57:14,249.7846631358852
2025-01-01 04:57:16,277.077761051185
2025-01-01 04:57:18,274.95134509816097
2025-01-01 04:57:20,267.4182266420467
2025-01-01 04:57:22,269.9595554376357
2025-01-01 04:57:24,305.30292192042714
2025-01-01 04:57:26,258.6684093264611
2025-01-01 04:57:28,261.1014163380271
2025-01-01 04:57:30,287.7329359439083
2025-01-01 04:57:32,274.4779325838184
2025-01-01 04:57:34,255.37782605651824
2025-01-01 04:57:36,
2025-01-01 04:57:38,270.8462173330561
2025-01-01 04:57:40,285.10655924430176
2025-01-01 04:57:43,266.84309684526613
2025-01-01 04:57:45,257.4077905530961
2025-01-01 04:57:47,297.9777222458829
2025-01-01 04:57:49,263.0296613132297
2025-01-01 04:57:51,288.19682299896635
2025-01-01 04:57:53,277.3849571291779
2025-01-01 04:57:55,267.7371365185518
2025-01-01 04:57:57,268.36361028335284
2025-01-01 04:57:59,238.10431271540625
2025-01-01 04:58:01,278.0250879015417
2025-01-01 04:58:03,270.6836360756005
2025-01-01 04:58:05,292.80514994582506
2025-01-01 04:58:07,290.53124877671206
2025-01-01 04:58:09,280.23924291167845
2025-01-01 04:58:11,
2025-01-01 04:58:13,239.0635491752568
2025-01-01 04:58:15,242.0825894707192
2025-01-01 04:58:17,303.6548852045291
2025-01-01 04:58:19,280.5230224212465
2025-01-01 04:58:21,257.26876076410616
2025-01-01 04:58:23,284.28385715852886
2025-01-01 04:58:25,262.42133843872523
2025-01-01 04:58:27,275.79326252973385
2025-01-01 04:58:29,283.6957137375081
2025-01-01 04:58:31,
2025-01-01 04:58:33,267.1236104998273
2025-01-01 04:58:35,274.69876333315125
2025-01-01 04:58:37,278.3543939674332
2025-01-01 04:58:39,284.4137651386756
2025-01-01 04:58:41,252.63771971250424
2025-01-01 04:58:43,295.2200249311402
2025-01-01 04:58:45,259.2449554017978
2025-01-01 04:58:47,249.4298240340896
2025-01-01 04:58:49,264.876206470979
2025-01-01 04:58:51,291.6203021600457
2025-01-01 04:58:53,283.79397861712295
2025-01-01 04:58:55,279.23203290140503
2025-01-01 04:58:57,288.49050613809595
2025-01-01 04:58:59,288.9186796734347
2025-01-01 04:59:01,274.32405498738115
2025-01-01 04:59:03,273.8203379364667
2025-01-01 04:59:05,286.52307853414936
2025-01-01 04:59:07,262.21444886725766
2025-01-01 04:59:09,278.7717927070556
2025-01-01 04:59:11,274.63423012615993
2025-01-01 04:59:13,265.15953126439234
2025-01-01 04:59:15,269.9426977787965
2025-01-01 04:59:17,292.50657458717006
2025-01-01 04:59:19,284.89579728917016
2025-01-01 04:59:21,261.4465616928285
2025-01-01 04:59:23,260.99917013001976
2025-01-01 04:59:25,260.61909102983407
2025-01-01 04:59:27,290.4873307398872
2025-01-01 04:59:29,280.4963799697369
2025-01-01 04:59:31,266.322063036234
2025-01-01 04:59:33,253.96709349310697
2025-01-01 04:59:35,275.8777413954816
2025-01-01 04:59:37,282.11779394817376
2025-01-01 04:59:39,262.5263712993807
2025-01-01 04:59:41,272.23051383949866
2025-01-01 04:59:43,251.8266465475708
2025-01-01 04:59:45,265.0561910853952
2025-01-01 04:59:47,284.56812422780934
2025-01-01 04:59:49,288.195750540544
2025-01-01 04:59:51,260.97913836861545
2025-01-01 04:59:53,253.49769979032715
2025-01-01 04:59:55,259.4785766907018
2025-01-01 04:59:57,263.05237541238165
2025-01-01 04:59:59,246.65918001607488
2025-01-01 05:00:01,253.16257130017587
2025-01-01 05:00:03,277.661911526967
2025-01-01 05:00:05,288.1252738320646
2025-01-01 05:00:07,249.819830090688
2025-01-01 05:00:09,267.5876014909738
2025-01-01 05:00:11,274.2869108561646
2025-01-01 05:00:13,291.23860512974125
2025-01-01 05:00:15,295.2181372353117
2025-01-01 05:00:18,266.66740574053966
2025-01-01 05:00:20,263.3970880709618
2025-01-01 05:00:22,243.32056167927053
2025-01-01 05:00:24,272.1932822065883
2025-01-01 05:00:26,
2025-01-01 05:00:28,264.06037443472667
2025-01-01 05:00:30,269.23916135438856
2025-01-01 05:00:32,256.81423954606885
2025-01-01 05:00:34,252.35552499791865
2025-01-01 05:00:36,
2025-01-01 05:00:38,
2025-01-01 05:00:40,268.3892392399616
2025-01-01 05:00:42,274.4473986266909
2025-01-01 05:00:44,
2025-01-01 05:00:46,271.7626653834985
2025-01-01 05:00:48,275.16486598664216
2025-01-01 05:00:50,274.549020006208
2025-01-01 05:00:52,278.479387367436
2025-01-01 05:00:54,271.62068687037
2025-01-01 05:00:56,265.2019239594893
2025-01-01 05:00:58,272.1295158395495
2025-01-01 05:01:00,278.3812719024463
2025-01-01 05:01:02,265.1812424047134
2025-01-01 05:01:04,271.4942214657067
2025-01-01 05:01:06,263.5584021574133
2025-01-01 05:01:08,257.40628469843386
2025-01-01 05:01:10,256.65211550985003
2025-01-01 05:01:12,279.7645016805385
2025-01-01 05:01:14,299.68221111617254
2025-01-01 05:01:16,249.20202613675968
2025-01-01 05:01:18,247.56260761341517
2025-01-01 05:01:20,
2025-01-01 05:01:22,276.218681061682
2025-01-01 05:01:24,276.2022395313005
2025-01-01 05:01:26,241.88546056441268
2025-01-01 05:01:28,262.1105708386091
2025-01-01 05:01:30,270.9710169739895
2025-01-01 05:01:32,269.09803593811534
2025-01-01 05:01:34,281.1788558409443
2025-01-01 05:01:36,273.7577830886564
2025-01-01 05:01:38,259.88283015485854
2025-01-01 05:01:40,257.43438322641657
2025-01-01 05:01:42,257.3198711488059
2025-01-01 05:01:44,266.4005485217863
2025-01-01 05:01:46,
2025-01-01 05:01:48,266.09867672234753
2025-01-01 05:01:50,296.673163807566
2025-01-01 05:01:52,287.1198837419148
2025-01-01 05:01:54,270.24124208028616
2025-01-01 05:01:56,266.661594488336
2025-01-01 05:01:58,255.79687162919095
2025-01-01 05:02:00,289.3633952147593
2025-01-01 05:02:02,273.8427543846202
2025-01-01 05:02:04,265.13461886223365
2025-01-01 05:02:06,257.4710841455628
2025-01-01 05:02:08,279.5575027168149
2025-01-01 05:02:10,251.67714775191135
2025-01-01 05:02:12,263.4167056801409
2025-01-01 05:02:14,254.7215275512401
2025-01-01 05:02:16,259.4965878059493
2025-01-01 05:02:18,268.739026467655
2025-01-01 05:02:20,279.36053313838715
2025-01-01 05:02:22,268.87988081107306
2025-01-01 05:02:24,244.2270105651582
2025-01-01 05:02:26,276.481383795497
2025-01-01 05:02:29,266.2744060778655
2025-01-01 05:02:31,267.3490706358928
2025-01-01 05:02:33,263.18022906839707
2025-01-01 05:02:35,
2025-01-01 05:02:37,271.7482958502692
2025-01-01 05:02:39,
2025-01-01 05:02:41,266.0961430156032
2025-01-01 05:02:43,282.5124108089494
2025-01-01 05:02:45,248.3805855949387
2025-01-01 05:02:47,276.42886940396744
2025-01-01 05:02:49,248.937170946918
2025-01-01 05:02:51,264.6285899956875
2025-01-01 05:02:53,246.13932149406804
2025-01-01 05:02:55,261.4075300112588
2025-01-01 05:02:57,257.94664855553526
2025-01-01 05:02:59,317.3745275159091
2025-01-01 05:03:01,269.5798617232593
2025-01-01 05:03:03,290.3532481025952
2025-01-01 05:03:05,256.28593773047345
2025-01-01 05:03:07,287.5738758026926
2025-01-01 05:03:09,258.49862985061657
2025-01-01 05:03:11,262.38933085767377
2025-01-01 05:03:13,290.4052664002322
2025-01-01 05:03:15,255.2502160799365
2025-01-01 05:03:17,266.23115106513205
2025-01-01 05:03:19,265.3842653856352
2025-01-01 05:03:21,278.62575952576697
2025-01-01 05:03:23,286.35133020775623
2025-01-01 05:03:25,275.5964459663103
2025-01-01 05:03:28,268.25352678734464
2025-01-01 05:03:30,259.6534742795822
2025-01-01 05:03:32,296.25979691632006
2025-01-01 05:03:34,281.7630661786372
2025-01-01 05:03:36,257.9534940177516
2025-01-01 05:03:38,261.62273389609487
2025-01-01 05:03:40,251.0810504884392
2025-01-01 05:03:42,279.19706770149105
2025-01-01 05:03:44,284.2752646351098
2025-01-01 05:03:46,242.317260309115
2025-01-01 05:03:48,262.098714701028
2025-01-01 05:03:50,250.47964401976145
2025-01-01 05:03:52,277.24983782037106
2025-01-01 05:03:54,273.55388480214094
2025-01-01 05:03:56,264.9652917334008
2025-01-01 05:03:58,270.96426309339176
2025-01-01 05:04:00,266.17535566258294
2025-01-01 05:04:02,281.248234151322
2025-01-01 05:04:04,272.6691357553533
2025-01-01 05:04:06,269.93693825885066
2025-01-01 05:04:08,277.9792567030051
2025-01-01 05:04:10,266.9737133112053
2025-01-01 05:04:12,240.63913991740188
2025-01-01 05:04:14,260.8312708229631
2025-01-01 05:04:16,256.2121557919965
2025-01-01 05:04:18,292.4456533933747
2025-01-01 05:04:20,251.1505836841738
2025-01-01 05:04:22,299.7314749798055
2025-01-01 05:04:24,254.5086513292044
2025-01-01 05:04:26,274.4919056312434
2025-01-01 05:04:28,260.62325639200003
2025-01-01 05:04:30,251.69901481015611
2025-01-01 05:04:32,233.9198626897287
2025-01-01 05:04:34,286.3146636086277
2025-01-01 05:04:36,285.4796927489363
2025-01-01 05:04:38,265.0995380699778
2025-01-01 05:04:40,266.2528475206058
2025-01-01 05:04:42,241.27047061649844
2025-01-01 05:04:44,258.5009459499837
2025-01-01 05:04:46,263.00878524889947
2025-01-01 05:04:48,263.52840015030586
2025-01-01 05:04:50,253.92903098678232
2025-01-01 05:04:52,252.09352814069968
2025-01-01 05:04:54,260.31550341929534
2025-01-01 05:04:56,256.5972653403652
2025-01-01 05:04:58,276.0854977066536
2025-01-01 05:05:00,298.40672543555945
2025-01-01 05:05:02,259.61438067241244
2025-01-01 05:05:04,287.8125105998869
2025-01-01 05:05:06,274.391195455216
2025-01-01 05:05:08,270.19198204389653
2025-01-01 05:05:10,260.6264698315712
2025-01-01 05:05:12,304.20903606310594
2025-01-01 05:05:14,249.51716282456505
2025-01-01 05:05:16,259.47682829301215
2025-01-01 05:05:18,280.3139584333141
2025-01-01 05:05:20,243.11029652614863
2025-01-01 05:05:22,283.3480125710601
2025-01-01 05:05:24,265.8995427061476
2025-01-01 05:05:26,281.47309914690607
2025-01-01 05:05:28,259.6500668651775
2025-01-01 05:05:30,258.9575380628651
2025-01-01 05:05:32,240.77310652661777
2025-01-01 05:05:34,273.6292305200214
2025-01-01 05:05:36,285.4708753714025
2025-01-01 05:05:38,307.8040209368855
2025-01-01 05:05:40,246.4444194608176
2025-01-01 05:05:42,262.1117781227932
2025-01-01 05:05:44,259.53356586893784
2025-01-01 05:05:46,275.2362032313208
2025-01-01 05:05:48,285.07205064220153
2025-01-01 05:05:50,269.30429022020184
2025-01-01 05:05:52,242.0570072426544
2025-01-01 05:05:54,249.8314267292193
2025-01-01 05:05:56,249.90726151697265
2025-01-01 05:05:58,272.1895099519708
2025-01-01 05:06:00,266.53185726355485
2025-01-01 05:06:02,231.76048415021296
2025-01-01 05:06:04,262.3995719669695
2025-01-01 05:06:06,279.83068617745084
2025-01-01 05:06:08,262.31877772446865
2025-01-01 05:06:10,257.66725652337334
2025-01-01 05:06:12,274.8365289262306
2025-01-01 05:06:14,272.43117134355504
2025-01-01 05:06:16,252.2418050389482
2025-01-01 05:06:18,274.5978591123686
2025-01-01 05:06:20,246.4929185452353
2025-01-01 05:06:22,266.4403277805695
2025-01-01 05:06:24,277.2534963351568
2025-01-01 05:06:26,298.41069376531425
2025-01-01 05:06:28,253.07072786517756
2025-01-01 05:06:30,249.34588717057653
2025-01-01 05:06:32,280.5995092722835
2025-01-01 05:06:34,267.45390914491014
2025-01-01 05:06:36,268.2681442674369
2025-01-01 05:06:38,259.12238478723947
2025-01-01 05:06:40,286.50963001140144
2025-01-01 05:06:42,281.0486811698026
2025-01-01 05:06:44,262.9088457858564
2025-01-01 05:06:46,275.8987780473455
2025-01-01 05:06:48,288.49683027610814
2025-01-01 05:06:50,263.640930506406
2025-01-01 05:06:52,267.4179027909327
2025-01-01 05:06:54,256.39395987770683
2025-01-01 05:06:56,276.866535914539
2025-01-01 05:06:58,283.6769603972223
2025-01-01 05:07:00,229.32762410235853
2025-01-01 05:07:02,286.4125609139523
2025-01-01 05:07:04,260.01366258060074
2025-01-01 05:07:06,
2025-01-01 05:07:08,267.15978177909574
2025-01-01 05:07:10,
2025-01-01 05:07:12,245.56303647734663
2025-01-01 05:07:14,275.1704732433079
2025-01-01 05:07:16,241.7297584097327
2025-01-01 05:07:19,263.54389165814985
2025-01-01 05:07:21,270.41211868781465
2025-01-01 05:07:23,248.01708802232508
2025-01-01 05:07:25,279.4289542922323
2025-01-01 05:07:27,256.5364581257944
2025-01-01 05:07:29,261.3679942180832
2025-01-01 05:07:31,276.0504121990943
2025-01-01 05:07:33,270.7129821547172
2025-01-01 05:07:35,272.9173107477123
2025-01-01 05:07:37,270.5911309675352
2025-01-01 05:07:39,252.7620283751457
2025-01-01 05:07:41,262.5160428977355
2025-01-01 05:07:43,254.23862310538456
2025-01-01 05:07:45,274.03686589006844
2025-01-01 05:07:47,261.6265355132001
2025-01-01 05:07:49,231.92781646339955
2025-01-01 05:07:51,285.4816133383409
2025-01-01 05:07:53,244.869423177457
2025-01-01 05:07:55,256.81874671390034
2025-01-01 05:07:57,258.7447907596302
2025-01-01 05:07:59,283.4922219834866
2025-01-01 05:08:01,259.5611589009817
2025-01-01 05:08:03,297.7192460001289
2025-01-01 05:08:05,260.5317739937049
2025-01-01 05:08:07,272.62157210087486
2025-01-01 05:08:09,246.3721236018336
2025-01-01 05:08:11,240.78512972615565
2025-01-01 05:08:13,267.4768130010271
2025-01-01 05:08:15,257.06471587781215
2025-01-01 05:08:17,260.94938999746296
2025-01-01 05:08:19,277.8896726536395
2025-01-01 05:08:21,274.75168002388995
2025-01-01 05:08:23,294.4280706356665
2025-01-01 05:08:25,
2025-01-01 05:08:27,242.00366138513328
2025-01-01 05:08:29,259.264374681767
2025-01-01 05:08:31,255.3980870919197
2025-01-01 05:08:33,257.7404481370587
2025-01-01 05:08:35,264.5369330859989
2025-01-01 05:08:37,257.3646600526597
