timestamp,Power_kW
2025-01-01 01:52:38,69.7913099145771
2025-01-01 01:52:59,68.85327911921691
2025-01-01 01:55:01,66.67581078043125
2025-01-01 01:55:43,70.5293772604973
2025-01-01 01:56:58,63.36715711348801
2025-01-01 01:57:39,70.17665486850045
2025-01-01 01:58:06,61.244321300165936
2025-01-01 01:59:29,66.67424404362158
2025-01-01 02:04:03,61.27196421946591
2025-01-01 02:05:03,69.45270262900604
2025-01-01 02:06:13,59.46286618232328
2025-01-01 02:06:55,67.53885803482403
2025-01-01 02:09:08,63.02003243363637
2025-01-01 02:10:28,61.01421992016909
2025-01-01 02:10:58,63.87327929731926
2025-01-01 02:11:57,65.88768691094218
2025-01-01 02:12:11,67.42297275275116
2025-01-01 02:12:38,61.22942907404223
2025-01-01 02:13:11,67.56801674717018
2025-01-01 02:13:19,64.73536377789479
2025-01-01 02:13:43,68.39266525128103
2025-01-01 02:13:57,68.57064994980773
2025-01-01 02:14:41,65.23660176242015
2025-01-01 02:14:50,67.4943456525306
2025-01-01 02:15:31,65.56885906162418
2025-01-01 02:15:45,62.8652405117716
2025-01-01 02:15:55,67.71871883960978
2025-01-01 02:15:56,62.08006756399799
2025-01-01 02:17:19,65.62796734362713
2025-01-01 02:17:20,67.21413077937669
2025-01-01 02:18:19,53.761677593527885
2025-01-01 02:18:27,61.06042204245231
2025-01-01 02:19:37,63.6000560789448
2025-01-01 02:19:43,64.44027546210265
2025-01-01 02:19:56,61.290175901260575
2025-01-01 02:21:32,66.01867278304424
2025-01-01 02:22:36,62.31300274119758
2025-01-01 02:24:05,62.921001996714736
2025-01-01 02:24:35,65.79118383834204
2025-01-01 02:24:57,65.01230365030803
2025-01-01 02:26:38,69.2820174684849
2025-01-01 02:26:50,58.98083168238965
2025-01-01 02:26:54,63.60109021261873
2025-01-01 02:26:55,64.98411475969654
2025-01-01 02:28:15,67.64426231166705
2025-01-01 02:29:37,65.3606332239149
2025-01-01 02:29:56,
2025-01-01 02:30:51,62.07635939334786
2025-01-01 02:30:57,69.17750013161589
2025-01-01 02:34:13,61.24809879106517
2025-01-01 02:35:02,58.22541598289985
2025-01-01 02:36:10,61.03689393410246
2025-01-01 02:37:06,64.50591090366711
2025-01-01 02:37:26,61.47069000221959
2025-01-01 02:38:10,56.561857959844666
2025-01-01 02:42:01,65.34811712694302
2025-01-01 02:43:03,60.951775923483744
2025-01-01 02:43:49,65.54759880623298
2025-01-01 02:43:53,63.576719619782935
2025-01-01 02:45:12,61.74866337228063
2025-01-01 02:45:53,58.14994508285962
2025-01-01 02:46:43,68.00833217705592
2025-01-01 02:47:10,56.28237640131753
2025-01-01 02:47:27,57.18197202142268
2025-01-01 02:48:39,60.168577796199095
2025-01-01 02:49:23,64.9947829566369
2025-01-01 02:50:13,60.09326124442797
2025-01-01 02:50:48,61.21999014934619
2025-01-01 02:53:21,59.01524115534238
2025-01-01 02:53:52,63.70470743376372
2025-01-01 02:54:05,56.79623975634162
2025-01-01 02:56:45,61.65206841220271
2025-01-01 02:57:52,57.01177661357841
2025-01-01 02:58:28,57.753019635799454
2025-01-01 02:59:39,58.0409992001469
2025-01-01 03:00:20,54.11442538527091
2025-01-01 03:00:40,56.59473605428868
2025-01-01 03:01:09,57.5209315542859
2025-01-01 03:01:31,60.79135218121549
2025-01-01 03:01:39,54.34001159769313
2025-01-01 03:02:43,53.92125436605965
2025-01-01 03:03:23,59.5533109961229
2025-01-01 03:03:31,60.64149583848194
2025-01-01 03:04:42,62.28361659715447
2025-01-01 03:05:05,56.25838041418094
2025-01-01 03:05:18,59.33721613884877
2025-01-01 03:06:38,51.72761938643386
2025-01-01 03:07:47,54.163132515527295
2025-01-01 03:10:23,53.99892922868173
2025-01-01 03:10:48,58.32944973659751
2025-01-01 03:11:55,57.57257509486061
2025-01-01 03:14:17,
2025-01-01 03:14:30,51.34313918703485
2025-01-01 03:14:59,58.72771502603105
2025-01-01 03:16:03,54.518859924710505
2025-01-01 03:16:05,51.63203108778283
2025-01-01 03:17:01,58.73565459657107
2025-01-01 03:17:39,53.88711205820718
2025-01-01 03:18:01,52.01987369771025
2025-01-01 03:18:06,53.25396440554435
2025-01-01 03:19:27,55.77199054408613
2025-01-01 03:22:05,56.70318727308759
2025-01-01 03:23:06,53.55411279559273
2025-01-01 03:27:41,53.57898962728421
2025-01-01 03:28:59,52.03124169760635
2025-01-01 03:29:00,51.72773860774947
2025-01-01 03:29:27,51.07860411998118
2025-01-01 03:29:39,51.33786468266764
2025-01-01 03:31:19,51.86166951759614
2025-01-01 03:33:33,47.11496471608773
2025-01-01 03:34:00,50.38662580611678
2025-01-01 03:34:12,47.48662248870478
2025-01-01 03:35:36,52.12671733486886
2025-01-01 03:37:28,51.01430230699909
2025-01-01 03:40:07,47.91530391996746
2025-01-01 03:40:17,41.75768985714202
2025-01-01 03:40:50,52.38117424625503
2025-01-01 03:41:13,50.01029349460735
2025-01-01 03:41:24,50.29860078657468
2025-01-01 03:43:01,44.70875104874564
2025-01-01 03:43:47,50.23051491709293
2025-01-01 03:44:28,43.30424451161554
2025-01-01 03:44:36,43.63657319511786
2025-01-01 03:45:04,44.10246038115136
2025-01-01 03:45:13,47.59703273313514
2025-01-01 03:45:21,
2025-01-01 03:46:41,43.102342155015336
2025-01-01 03:46:45,45.60528525969716
2025-01-01 03:47:27,38.87227883290144
2025-01-01 03:47:33,45.76471866375429
2025-01-01 03:48:40,40.94857523785703
2025-01-01 03:49:01,44.06623008560427
2025-01-01 03:49:11,44.1272032527604
2025-01-01 03:49:27,49.0493948655712
2025-01-01 03:51:15,44.01027195597233
2025-01-01 03:51:43,46.30906084923581
2025-01-01 03:52:02,44.71415128375596
2025-01-01 03:52:15,47.27682285246523
2025-01-01 03:52:32,46.81208952821318
2025-01-01 03:52:42,47.85623659418654
2025-01-01 03:56:27,46.9355442055664
2025-01-01 03:56:36,44.81001537017491
2025-01-01 03:59:24,44.853577885776666
2025-01-01 03:59:53,41.02993750326363
2025-01-01 04:00:04,41.47892921420778
2025-01-01 04:02:22,39.45588502896041
2025-01-01 04:02:37,41.347618525437554
2025-01-01 04:03:32,45.00612234727535
2025-01-01 04:04:04,40.91878457141574
2025-01-01 04:06:16,42.01284912730137
2025-01-01 04:07:26,40.40081612979165
2025-01-01 04:07:36,37.19275864465524
2025-01-01 04:08:15,41.17052977207327
2025-01-01 04:08:38,43.44912519986619
2025-01-01 04:08:42,43.580198188502365
2025-01-01 04:08:58,41.177235167889165
2025-01-01 04:09:30,44.23505097582919
2025-01-01 04:10:18,35.418216961861376
2025-01-01 04:14:58,39.402261843423055
2025-01-01 04:15:27,40.18142624140218
2025-01-01 04:15:44,37.85969110118438
2025-01-01 04:17:26,39.08221082955472
2025-01-01 04:17:28,39.04491364152039
2025-01-01 04:17:36,42.71612000796333
2025-01-01 04:18:19,37.31304920123022
2025-01-01 04:18:33,35.39819546908508
2025-01-01 04:18:46,41.842998020815045
2025-01-01 04:19:27,34.73554197946684
2025-01-01 04:20:00,38.325640919027165
2025-01-01 04:20:07,
2025-01-01 04:20:37,42.99890258905472
2025-01-01 04:23:00,41.73889715020774
2025-01-01 04:23:47,39.80431935300387
2025-01-01 04:24:34,41.76309010875399
2025-01-01 04:25:04,36.57812012398119
2025-01-01 04:25:11,37.19517473089788
2025-01-01 04:25:15,42.10486834831613
2025-01-01 04:26:17,37.96392632738992
2025-01-01 04:26:30,34.40528120318678
2025-01-01 04:28:07,40.514867114387485
2025-01-01 04:29:47,
2025-01-01 04:30:39,41.54252291295329
2025-01-01 04:31:07,36.40176506366945
2025-01-01 04:31:40,34.79353601189857
2025-01-01 04:32:13,37.4097850665769
2025-01-01 04:32:53,36.81550104254576
2025-01-01 04:34:21,38.49256767708194
2025-01-01 04:35:34,30.6099610451932
2025-01-01 04:36:56,29.120498454794717
2025-01-01 04:37:08,33.35362888505171
2025-01-01 04:37:15,38.76341093855703
2025-01-01 04:37:27,39.758244830578775
2025-01-01 04:37:48,35.80363024108361
2025-01-01 04:38:14,36.7506768741049
2025-01-01 04:38:28,34.49841236257093
2025-01-01 04:39:21,38.571432048173946
2025-01-01 04:39:37,36.6119885803291
2025-01-01 04:40:23,39.83746842154564
2025-01-01 04:40:39,34.87556127170767
2025-01-01 04:41:25,35.58337633992278
2025-01-01 04:42:47,34.63168052688863
2025-01-01 04:43:05,40.08138166848405
2025-01-01 04:44:22,39.06632687714704
2025-01-01 04:46:03,32.95196550345183
2025-01-01 04:46:30,33.87928564639683
2025-01-01 04:46:55,34.50653993144304
2025-01-01 04:47:19,34.76448167351209
2025-01-01 04:49:44,33.622002456997954
2025-01-01 04:49:47,33.11865862650103
2025-01-01 04:50:03,29.879167448348564
2025-01-01 04:51:15,35.976573409693145
2025-01-01 04:51:33,36.92668574172729
2025-01-01 04:51:34,36.63967952676497
2025-01-01 04:51:35,31.80200253789231
2025-01-01 04:51:36,27.542649433080957
2025-01-01 04:51:37,30.610913665029518
2025-01-01 04:51:38,35.57780836128861
2025-01-01 04:51:39,35.6279244559166
2025-01-01 04:51:40,36.17303805236868
2025-01-01 04:51:41,34.883305601264865
2025-01-01 04:51:42,38.29568976324178
2025-01-01 04:51:43,29.43911816326309
2025-01-01 04:51:44,40.12865510182653
2025-01-01 04:51:45,34.328789162750226
2025-01-01 04:51:46,33.28637285928406
2025-01-01 04:51:47,33.93313478663442
2025-01-01 04:51:48,35.98812571243878
2025-01-01 04:51:49,36.015622382526686
2025-01-01 04:51:50,36.37080479548683
2025-01-01 04:51:51,32.48086739066297
2025-01-01 04:51:52,34.982644409894576
2025-01-01 04:51:53,36.60415284927181
2025-01-01 04:51:54,34.2922551408788
2025-01-01 04:51:55,34.13299776147137
2025-01-01 04:51:56,34.38438267558206
2025-01-01 04:51:57,33.402977459363754
2025-01-01 04:51:58,36.51786102689712
2025-01-01 04:51:59,31.640443184053247
2025-01-01 04:52:00,34.5834378071293
2025-01-01 04:52:01,36.02694948026141
2025-01-01 04:52:02,34.58628725407973
2025-01-01 04:52:03,38.20853878660305
2025-01-01 04:52:04,32.97245180122948
2025-01-01 04:52:05,34.60575600575232
2025-01-01 04:52:06,35.782941488322045
2025-01-01 04:52:07,35.33098985528301
2025-01-01 04:52:08,39.528449542789886
2025-01-01 04:52:09,38.37335731192398
2025-01-01 04:52:10,33.0085681961602
2025-01-01 04:52:11,37.68669915662666
2025-01-01 04:52:12,35.80038941567285
2025-01-01 04:52:13,35.419178891332564
2025-01-01 04:52:14,35.664776266896794
2025-01-01 04:52:15,35.416846166383486
2025-01-01 04:52:16,37.47657676830082
2025-01-01 04:52:17,34.355971547799285
2025-01-01 04:52:18,35.709251625324946
2025-01-01 04:52:19,35.29158104312173
2025-01-01 04:52:20,33.97741465293086
2025-01-01 04:52:21,35.241950476024414
2025-01-01 04:52:22,33.30432006390107
2025-01-01 04:52:23,42.15250397795408
2025-01-01 04:52:24,30.660416370289937
2025-01-01 04:52:25,31.622433872198275
2025-01-01 04:52:26,34.32437671952393
2025-01-01 04:52:27,31.486670204690128
2025-01-01 04:52:28,37.00943386305648
2025-01-01 04:52:29,
2025-01-01 04:52:30,39.54909564176869
2025-01-01 04:52:31,33.81448532198846
2025-01-01 04:52:32,40.223141827683136
2025-01-01 04:52:33,35.35664887492172
2025-01-01 04:52:34,37.47853030470885
2025-01-01 04:52:35,38.48458316498588
2025-01-01 04:52:36,36.74696632954495
2025-01-01 04:52:37,36.20551428685843
2025-01-01 04:52:38,37.0455316358745
2025-01-01 04:52:39,30.552925032735843
2025-01-01 04:52:40,35.56481537846503
2025-01-01 04:52:41,33.93324862455031
2025-01-01 04:52:42,33.810610127512675
2025-01-01 04:52:43,35.825552485599616
2025-01-01 04:52:44,28.384293590490376
2025-01-01 04:52:45,37.5785374274392
2025-01-01 04:52:46,29.71882783941444
2025-01-01 04:52:47,34.48734712711196
2025-01-01 04:52:48,33.21929954301619
2025-01-01 04:52:49,36.219089118897344
2025-01-01 04:52:50,31.305972371853223
2025-01-01 04:52:51,34.57069557345875
2025-01-01 04:52:52,31.958778443859607
2025-01-01 04:52:53,35.95615511087355
2025-01-01 04:52:54,37.85341017254989
2025-01-01 04:52:55,32.798255464292225
2025-01-01 04:52:56,34.20263356144924
2025-01-01 04:52:57,29.43883093120914
2025-01-01 04:52:58,35.53993089063478
2025-01-01 04:52:59,29.22003202007164
2025-01-01 04:53:00,33.9438961400867
2025-01-01 04:53:01,35.560812009734924
2025-01-01 04:53:02,36.82178586988741
2025-01-01 04:53:03,38.10080189768055
2025-01-01 04:53:04,31.634764765735028
2025-01-01 04:53:05,
2025-01-01 04:53:06,32.61599047492998
2025-01-01 04:53:07,38.6843657410552
2025-01-01 04:53:08,34.778290831741096
2025-01-01 04:53:09,35.24901330273012
2025-01-01 04:53:10,41.72879357130136
2025-01-01 04:53:11,28.936111195598823
2025-01-01 04:53:12,29.38967971885002
2025-01-01 04:53:13,36.47361398637779
2025-01-01 04:53:14,34.790334850572314
2025-01-01 04:53:15,36.69855453941042
2025-01-01 04:53:16,
2025-01-01 04:53:17,34.82940336495237
2025-01-01 04:53:18,32.40982503796431
2025-01-01 04:53:19,35.91500525528524
2025-01-01 04:53:20,35.08463574463435
2025-01-01 04:53:21,33.117536305387574
2025-01-01 04:53:22,38.20536952969191
2025-01-01 04:53:23,33.63969481267474
2025-01-01 04:53:24,37.77501357994875
2025-01-01 04:53:25,28.262279671511827
2025-01-01 04:53:26,35.320545411863456
2025-01-01 04:53:27,37.52718816042447
2025-01-01 04:53:28,32.6602936301161
2025-01-01 04:53:29,33.64682185214506
2025-01-01 04:53:30,33.26263115081924
2025-01-01 04:53:31,32.89300242103385
2025-01-01 04:53:32,30.62443229055781
2025-01-01 04:53:33,34.26978115858652
2025-01-01 04:53:34,33.060897625138885
2025-01-01 04:53:35,36.928086646916185
2025-01-01 04:53:36,36.092688068984245
2025-01-01 04:53:37,31.20843695968128
2025-01-01 04:53:38,31.959326737267617
2025-01-01 04:53:39,35.25630342536492
2025-01-01 04:53:40,32.78278504739171
2025-01-01 04:53:41,37.52645547030014
2025-01-01 04:53:42,35.716949817974644
2025-01-01 04:53:43,37.35068808569317
2025-01-01 04:53:44,32.0679351451045
2025-01-01 04:53:45,30.304132054586
2025-01-01 04:53:46,37.10768959407937
2025-01-01 04:53:47,39.7682561288659
2025-01-01 04:53:48,35.015562703824834
2025-01-01 04:53:49,34.678853664248976
2025-01-01 04:53:50,35.32167831245096
2025-01-01 04:53:51,35.4792074044154
2025-01-01 04:53:52,31.481754920732552
2025-01-01 04:53:53,34.31287603673917
2025-01-01 04:53:54,37.351310850442864
2025-01-01 04:53:55,36.70780898663846
2025-01-01 04:53:56,34.02138299353533
2025-01-01 04:53:57,32.351718939922215
2025-01-01 04:53:58,33.47266649122303
2025-01-01 04:53:59,35.20067017001943
2025-01-01 04:54:00,41.37009975169448
2025-01-01 04:54:01,30.98090920840676
2025-01-01 04:54:02,38.66946374412487
2025-01-01 04:54:03,31.70254921644916
2025-01-01 04:54:04,34.03578979998855
2025-01-01 04:54:05,38.21414882751348
2025-01-01 04:54:06,34.4403222950722
2025-01-01 04:54:07,32.740652359020984
2025-01-01 04:54:08,34.44803015017788
2025-01-01 04:54:09,42.07180636783151
2025-01-01 04:54:10,38.32948041206137
2025-01-01 04:54:11,35.90856337292365
2025-01-01 04:54:12,28.325670874251333
2025-01-01 04:54:13,30.29326422965226
2025-01-01 04:54:14,42.39307425774093
2025-01-01 04:54:15,36.89520607473033
2025-01-01 04:54:16,32.135430570282885
2025-01-01 04:54:17,35.73213030886744
2025-01-01 04:54:18,33.9275755429873
2025-01-01 04:54:19,31.480554737074467
2025-01-01 04:54:20,38.45883401714632
2025-01-01 04:54:21,33.16778511545284
2025-01-01 04:54:22,38.01698159001224
2025-01-01 04:54:23,29.98898502643297
2025-01-01 04:54:24,38.90456950396785
2025-01-01 04:54:25,36.06448092200287
2025-01-01 04:54:26,32.824479974267504
2025-01-01 04:54:27,32.95815488253068
2025-01-01 04:54:28,30.778487330113474
2025-01-01 04:54:29,32.96870226285351
2025-01-01 04:54:30,32.30316288026439
2025-01-01 04:54:31,35.66884221674685
2025-01-01 04:54:32,38.079283173787786
2025-01-01 04:54:33,31.97229402688819
2025-01-01 04:54:34,32.39378159557229
2025-01-01 04:54:35,31.56024211285224
2025-01-01 04:54:36,32.523240200145054
2025-01-01 04:54:37,33.37902728451942
2025-01-01 04:54:38,35.05518960128703
2025-01-01 04:54:39,32.819541942736166
2025-01-01 04:54:40,35.83968667702817
2025-01-01 04:54:41,36.90773476987064
2025-01-01 04:54:42,39.89904573234744
2025-01-01 04:54:43,32.52591562809914
2025-01-01 04:54:44,29.379442988253256
2025-01-01 04:54:45,32.6064046446628
2025-01-01 04:54:46,40.05684437417122
2025-01-01 04:54:47,34.92206634083809
2025-01-01 04:54:48,35.751894738503744
2025-01-01 04:54:49,36.36117903391254
2025-01-01 04:54:50,36.48135605575356
2025-01-01 04:54:51,38.06235449528258
2025-01-01 04:54:52,32.872308908697406
2025-01-01 04:54:53,38.03035741409301
2025-01-01 04:54:54,33.87567568658564
2025-01-01 04:54:55,33.64325769387339
2025-01-01 04:54:56,39.23320567620388
2025-01-01 04:54:57,30.43328610547132
2025-01-01 04:54:58,35.92983475292684
2025-01-01 04:54:59,33.361599934608606
2025-01-01 04:55:00,32.169638598616075
2025-01-01 04:55:01,34.7504723193846
2025-01-01 04:55:02,32.33467026350899
2025-01-01 04:55:03,32.30745857056442
2025-01-01 04:55:04,34.40908935477057
2025-01-01 04:55:05,36.17784428400064
2025-01-01 04:55:06,29.213082988373635
2025-01-01 04:55:07,36.042716639023
2025-01-01 04:55:08,37.71486929029778
2025-01-01 04:55:09,34.801785575012254
2025-01-01 04:55:10,30.368125430228837
2025-01-01 04:55:11,40.79214750132756
2025-01-01 04:55:12,38.23606004972456
2025-01-01 04:55:13,34.032207258358305
2025-01-01 04:55:14,35.07141626687238
2025-01-01 04:55:15,33.61140177258785
2025-01-01 04:55:16,32.65965198518458
2025-01-01 04:55:17,36.00218384838597
2025-01-01 04:55:18,40.05033129582535
2025-01-01 04:55:19,31.90676031625337
2025-01-01 04:55:20,42.28576506949883
2025-01-01 04:55:21,33.23375659414835
2025-01-01 04:55:23,35.52582084288503
2025-01-01 04:55:24,33.28298199070934
2025-01-01 04:55:25,33.87622237399147
2025-01-01 04:55:26,36.92851954132067
2025-01-01 04:55:27,31.31173095678401
2025-01-01 04:55:28,34.80050047934681
2025-01-01 04:55:29,37.03364553863913
2025-01-01 04:55:30,36.5442784583169
2025-01-01 04:55:31,37.79713006782897
2025-01-01 04:55:32,33.87613238329501
2025-01-01 04:55:33,36.56780169100056
2025-01-01 04:55:34,40.40380906120416
2025-01-01 04:55:35,32.390407810426574
2025-01-01 04:55:36,
2025-01-01 04:55:37,31.446206205766455
2025-01-01 04:55:38,37.36644092732306
2025-01-01 04:55:39,35.123584972745604
2025-01-01 04:55:40,31.67866119673141
2025-01-01 04:55:41,35.740325672238384
2025-01-01 04:55:42,32.09942778824821
2025-01-01 04:55:43,36.518652321032576
2025-01-01 04:55:44,33.761506234155355
2025-01-01 04:55:45,32.344263101403726
2025-01-01 04:55:46,38.14093856213366
2025-01-01 04:55:47,34.82804370200726
2025-01-01 04:55:48,27.22879688880984
2025-01-01 04:55:49,37.90143034071493
2025-01-01 04:55:50,37.17686719516354
2025-01-01 04:55:51,36.896263272046255
2025-01-01 04:55:52,35.50139205201308
2025-01-01 04:55:53,33.37483637576666
2025-01-01 04:55:54,35.69063825129782
2025-01-01 04:55:55,29.95840021617493
2025-01-01 04:55:56,32.46559790417953
2025-01-01 04:55:57,34.86513758312723
2025-01-01 04:55:58,39.08281903966476
2025-01-01 04:55:59,34.97587470295676
2025-01-01 04:56:00,35.92162494392846
2025-01-01 04:56:01,34.65589374132755
2025-01-01 04:56:02,33.645064426554974
2025-01-01 04:56:03,36.78114693849525
2025-01-01 04:56:04,37.6801746006325
2025-01-01 04:56:05,25.908299154480225
2025-01-01 04:56:06,32.99841174079043
2025-01-01 04:56:07,32.86474181501548
2025-01-01 04:56:08,29.363798676968585
2025-01-01 04:56:09,33.092106702855176
2025-01-01 04:56:10,29.958436935109678
2025-01-01 04:56:11,36.92284526825084
2025-01-01 04:56:13,36.19148292966592
2025-01-01 04:56:14,35.1404456303186
2025-01-01 04:56:15,37.27217184834397
2025-01-01 04:56:16,27.601661668876435
2025-01-01 04:56:17,42.05154217295158
2025-01-01 04:56:18,31.003512395550377
2025-01-01 04:56:19,35.791257568217574
2025-01-01 04:56:20,40.18498913013004
2025-01-01 04:56:21,36.31434203759523
2025-01-01 04:56:22,30.766042470161068
2025-01-01 04:56:23,35.28669810512551
2025-01-01 04:56:24,34.56536558433671
2025-01-01 04:56:25,32.08289385155809
2025-01-01 04:56:26,32.75191360266954
2025-01-01 04:56:27,25.679000795052595
2025-01-01 04:56:28,38.0181746602084
2025-01-01 04:56:29,31.988817355329758
2025-01-01 04:56:30,35.01290851361894
2025-01-01 04:56:31,37.507069466126886
2025-01-01 04:56:32,28.59759666386348
2025-01-01 04:56:33,39.65372526156455
2025-01-01 04:56:34,40.10261528663355
2025-01-01 04:56:35,37.93503162868174
2025-01-01 04:56:36,32.648954711422675
2025-01-01 04:56:37,37.92017060527967
2025-01-01 04:56:38,30.96164296901751
2025-01-01 04:56:39,33.45544662119414
2025-01-01 04:56:40,33.285203036798976
2025-01-01 04:56:41,30.08079843499128
2025-01-01 04:56:42,35.49798751451232
2025-01-01 04:56:43,35.411830209015974
2025-01-01 04:56:44,38.89087480779914
2025-01-01 04:56:45,37.2407663086794
2025-01-01 04:56:46,35.47916720411767
2025-01-01 04:56:47,36.61363551368459
2025-01-01 04:56:48,36.67632019060623
2025-01-01 04:56:49,35.15435713169472
2025-01-01 04:56:50,31.657365499279013
2025-01-01 04:56:51,38.31075306480572
2025-01-01 04:56:52,31.806326213507987
2025-01-01 04:56:53,38.32190537746584
2025-01-01 04:56:54,38.86998551942919
2025-01-01 04:56:55,33.553669937470545
2025-01-01 04:56:56,34.17495106026179
2025-01-01 04:56:57,32.57275554124538
2025-01-01 04:56:58,28.71780709636451
2025-01-01 04:56:59,32.64391667157741
2025-01-01 04:57:00,28.491938979631104
2025-01-01 04:57:01,32.71097909406273
2025-01-01 04:57:02,36.4818471381505
2025-01-01 04:57:03,36.75791804613012
2025-01-01 04:57:04,34.74740085075984
2025-01-01 04:57:05,31.96108388740413
2025-01-01 04:57:06,28.071398349654256
2025-01-01 04:57:07,37.42262205369204
2025-01-01 04:57:08,39.31875024677525
