timestamp,FlowRate_L_min,fault_type,fault_source
2025-01-01 04:54:11,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:54:26,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:54:41,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:54:56,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:55:11,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:55:27,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:55:42,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:55:57,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:56:13,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:56:28,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:56:43,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:56:58,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:57:13,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:57:28,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 04:57:44,33.70000259952713,sensor_fault,sensor_fault
2025-01-01 04:57:59,33.70000259952713,misalignment,equipment_fault
2025-01-01 04:58:14,33.70000259952713,misalignment,equipment_fault
2025-01-01 04:58:29,33.70000259952713,misalignment,equipment_fault
2025-01-01 04:58:44,33.70000259952713,misalignment,equipment_fault
2025-01-01 04:58:59,33.70000259952713,misalignment,equipment_fault
2025-01-01 04:59:14,,misalignment,equipment_fault
2025-01-01 04:59:29,33.70000259952713,misalignment,equipment_fault
2025-01-01 04:59:44,33.70000259952713,sensor_fault,sensor_fault
2025-01-01 04:59:59,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:00:14,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:00:30,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:00:45,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:01:00,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:01:15,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:01:30,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:01:45,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:02:00,,misalignment,equipment_fault
2025-01-01 05:02:15,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:02:31,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:02:46,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:03:01,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:03:16,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:03:32,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:03:47,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:04:02,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:04:17,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:04:32,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:04:47,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:05:02,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:05:17,,bearing_fault,equipment_fault
2025-01-01 05:05:32,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:05:47,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:06:02,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:06:17,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:06:32,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:06:47,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:07:02,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:07:17,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:07:33,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:07:48,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:08:03,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:08:18,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:08:33,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:08:48,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:09:05,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:09:21,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:09:36,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:09:51,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:10:07,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:10:22,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:10:38,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:10:53,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:11:08,33.70000259952713,sensor_fault,sensor_fault
2025-01-01 05:11:23,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:11:38,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:11:53,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:12:08,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:12:23,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:12:38,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:12:53,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:13:08,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:13:23,,bearing_fault,equipment_fault
2025-01-01 05:13:38,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:13:53,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:14:08,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:14:23,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:14:38,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:14:53,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:15:08,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:15:23,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:15:38,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:15:53,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:16:08,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:16:23,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:16:38,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:16:53,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:17:09,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:17:24,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:17:39,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:17:54,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:18:09,,misalignment,equipment_fault
2025-01-01 05:18:24,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:18:39,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:18:54,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:19:09,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:19:24,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:19:39,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:19:54,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:20:09,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:20:24,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:20:39,,misalignment,equipment_fault
2025-01-01 05:20:54,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:21:11,33.70000259952713,sensor_fault,sensor_fault
2025-01-01 05:21:26,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:21:41,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:21:56,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:22:11,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:22:26,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:22:41,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:22:56,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:23:11,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:23:27,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:23:42,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:23:57,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:24:12,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:24:27,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:24:42,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:24:57,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:25:12,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:25:28,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:25:43,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:25:58,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:26:13,,bearing_fault,equipment_fault
2025-01-01 05:26:28,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:26:43,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:26:58,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:27:13,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:27:29,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:27:44,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:27:59,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:28:15,,lubrication_fault,equipment_fault
2025-01-01 05:28:30,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:28:45,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:29:00,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:29:15,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:29:30,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:29:45,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:30:00,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:30:15,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:30:30,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:30:45,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:31:00,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:31:15,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:31:31,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:31:46,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:32:01,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:32:16,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:32:31,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:32:46,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:33:02,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:33:17,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:33:32,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:33:47,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:34:02,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:34:17,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:34:32,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:34:48,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:35:03,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:35:18,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:35:33,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:35:48,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:36:03,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:36:18,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:36:34,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:36:49,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:37:04,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:37:19,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:37:34,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:37:49,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:38:04,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:38:19,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:38:35,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:38:50,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:39:05,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:39:20,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:39:35,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:39:50,,misalignment,equipment_fault
2025-01-01 05:40:05,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:40:20,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:40:35,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:40:50,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:41:06,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:41:21,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:41:36,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:41:51,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:42:06,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:42:21,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:42:37,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:42:52,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:43:07,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:43:22,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:43:37,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:43:52,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:44:07,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:44:23,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:44:38,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:44:54,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:45:09,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:45:24,,misalignment,equipment_fault
2025-01-01 05:45:39,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:45:54,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:46:10,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:46:25,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:46:40,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:46:55,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:47:10,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:47:25,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:47:40,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:47:55,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:48:10,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:48:25,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:48:40,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:48:55,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:49:10,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:49:25,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:49:40,,lubrication_fault,equipment_fault
2025-01-01 05:49:55,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:50:10,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:50:25,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:50:40,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:50:55,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:51:11,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:51:26,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:51:41,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:51:56,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:52:11,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:52:26,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:52:41,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:52:56,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:53:11,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:53:26,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:53:41,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:53:56,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:54:12,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:54:27,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:54:42,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:54:57,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:55:12,33.70000259952713,sensor_fault,sensor_fault
2025-01-01 05:55:27,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:55:43,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:55:58,33.70000259952713,sensor_fault,sensor_fault
2025-01-01 05:56:13,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:56:28,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:56:43,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:56:58,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:57:13,,lubrication_fault,equipment_fault
2025-01-01 05:57:28,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:57:43,,lubrication_fault,equipment_fault
2025-01-01 05:57:58,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:58:13,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:58:28,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:58:43,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:58:59,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 05:59:16,33.70000259952713,misalignment,equipment_fault
2025-01-01 05:59:31,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 05:59:46,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:00:01,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:00:17,33.70000259952713,sensor_fault,sensor_fault
2025-01-01 06:00:32,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:00:47,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:01:02,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:01:18,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:01:33,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:01:48,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:02:03,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:02:18,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:02:33,,lubrication_fault,equipment_fault
2025-01-01 06:02:48,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:03:03,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:03:18,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:03:33,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:03:48,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:04:05,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:04:21,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:04:36,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:04:51,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:05:06,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:05:21,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:05:36,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:05:51,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:06:06,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:06:21,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:06:36,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:06:51,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:07:06,33.70000259952713,bearing_fault,equipment_fault
2025-01-01 06:07:21,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:07:36,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:07:51,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:08:06,33.70000259952713,lubrication_fault,equipment_fault
2025-01-01 06:08:21,33.70000259952713,misalignment,equipment_fault
2025-01-01 06:08:36,33.70000259952713,misalignment,equipment_fault
2025-01-01 06:08:51,33.70000259952713,misalignment,equipment_fault
2025-01-01 06:09:06,33.70000259952713,misalignment,equipment_fault
2025-01-01 06:09:21,33.70000259952713,misalignment,equipment_fault
2025-01-01 06:09:36,33.70000259952713,misalignment,equipment_fault
2025-01-01 06:09:51,20.577890852250466,misalignment,equipment_fault
2025-01-01 06:10:06,16.91379693944279,misalignment,equipment_fault
2025-01-01 06:10:21,19.47081485172142,bearing_fault,equipment_fault
2025-01-01 06:10:36,21.69066851972707,bearing_fault,equipment_fault
2025-01-01 06:10:52,20.68494678165961,bearing_fault,equipment_fault
2025-01-01 06:11:07,18.34371066690273,bearing_fault,equipment_fault
2025-01-01 06:11:23,17.457252383024432,bearing_fault,equipment_fault
2025-01-01 06:11:38,19.646593558892903,bearing_fault,equipment_fault
2025-01-01 06:11:53,18.389734416170107,bearing_fault,equipment_fault
2025-01-01 06:12:08,,bearing_fault,equipment_fault
2025-01-01 06:12:23,,lubrication_fault,equipment_fault
2025-01-01 06:12:38,18.805517394248515,lubrication_fault,equipment_fault
2025-01-01 06:12:53,15.987983830433492,lubrication_fault,equipment_fault
2025-01-01 06:13:08,19.616079454615004,misalignment,equipment_fault
2025-01-01 06:13:23,18.686270422598117,misalignment,equipment_fault
2025-01-01 06:13:38,19.6623702107593,misalignment,equipment_fault
2025-01-01 06:13:53,20.267297178243048,misalignment,equipment_fault
2025-01-01 06:14:08,21.193678974842022,bearing_fault,equipment_fault
2025-01-01 06:14:24,18.48271755609004,lubrication_fault,equipment_fault
2025-01-01 06:14:39,21.7326137330842,lubrication_fault,equipment_fault
2025-01-01 06:14:55,19.384605212620464,lubrication_fault,equipment_fault
2025-01-01 06:15:10,17.62372617003713,lubrication_fault,equipment_fault
2025-01-01 06:15:25,17.196501890668003,lubrication_fault,equipment_fault
2025-01-01 06:15:40,20.291461865078062,lubrication_fault,equipment_fault
2025-01-01 06:15:55,,lubrication_fault,equipment_fault
2025-01-01 06:16:10,18.183267011419915,lubrication_fault,equipment_fault
2025-01-01 06:16:25,21.918404872211354,lubrication_fault,equipment_fault
2025-01-01 06:16:40,21.949796591385088,lubrication_fault,equipment_fault
2025-01-01 06:16:56,19.59501237347837,lubrication_fault,equipment_fault
2025-01-01 06:17:11,17.014019134401018,lubrication_fault,equipment_fault
2025-01-01 06:17:27,,lubrication_fault,equipment_fault
2025-01-01 06:17:42,19.63336731825679,misalignment,equipment_fault
2025-01-01 06:17:57,22.548306282702608,misalignment,equipment_fault
2025-01-01 06:18:13,15.987190928586868,sensor_fault,sensor_fault
2025-01-01 06:18:28,20.01112123754325,lubrication_fault,equipment_fault
2025-01-01 06:18:44,19.986168648129407,lubrication_fault,equipment_fault
2025-01-01 06:18:59,20.213025569750453,lubrication_fault,equipment_fault
2025-01-01 06:19:14,18.518775255315624,misalignment,equipment_fault
2025-01-01 06:19:31,20.17994560633235,bearing_fault,equipment_fault
2025-01-01 06:19:46,21.32405493478289,bearing_fault,equipment_fault
2025-01-01 06:20:01,20.5955415984066,bearing_fault,equipment_fault
2025-01-01 06:20:17,23.89479806045231,bearing_fault,equipment_fault
2025-01-01 06:20:32,22.16050476310502,bearing_fault,equipment_fault
2025-01-01 06:20:48,21.404656818794912,bearing_fault,equipment_fault
2025-01-01 06:21:04,18.62731528171178,lubrication_fault,equipment_fault
2025-01-01 06:21:19,19.661353616525595,lubrication_fault,equipment_fault
2025-01-01 06:21:34,18.29520399491613,lubrication_fault,equipment_fault
2025-01-01 06:21:49,19.847136811132657,misalignment,equipment_fault
2025-01-01 06:22:04,20.54223731969801,misalignment,equipment_fault
2025-01-01 06:22:19,17.850925961860682,misalignment,equipment_fault
2025-01-01 06:22:35,20.435357928441704,misalignment,equipment_fault
2025-01-01 06:22:50,22.14263324595485,misalignment,equipment_fault
2025-01-01 06:23:05,22.32303527964696,bearing_fault,equipment_fault
2025-01-01 06:23:20,20.242484525465567,bearing_fault,equipment_fault
2025-01-01 06:23:35,21.003959313517125,bearing_fault,equipment_fault
2025-01-01 06:23:51,20.808264865366123,bearing_fault,equipment_fault
2025-01-01 06:24:06,,bearing_fault,equipment_fault
2025-01-01 06:24:21,19.23224502806984,bearing_fault,equipment_fault
2025-01-01 06:24:36,19.30123698304439,bearing_fault,equipment_fault
2025-01-01 06:24:51,23.96097976025518,bearing_fault,equipment_fault
2025-01-01 06:25:06,20.470120992980927,bearing_fault,equipment_fault
2025-01-01 06:25:21,21.13701822612183,bearing_fault,equipment_fault
2025-01-01 06:25:36,21.55630797804748,bearing_fault,equipment_fault
2025-01-01 06:25:51,20.756941435231557,bearing_fault,equipment_fault
2025-01-01 06:26:06,20.70264743215372,bearing_fault,equipment_fault
2025-01-01 06:26:21,22.830610284253293,bearing_fault,equipment_fault
2025-01-01 06:26:36,21.42694667056949,bearing_fault,equipment_fault
2025-01-01 06:26:51,20.6396069461448,bearing_fault,equipment_fault
2025-01-01 06:27:06,20.066455516088617,bearing_fault,equipment_fault
2025-01-01 06:27:22,18.31300007074723,bearing_fault,equipment_fault
2025-01-01 06:27:37,25.18804607273836,lubrication_fault,equipment_fault
2025-01-01 06:27:52,20.916333691016572,lubrication_fault,equipment_fault
