timestamp,Speed_RPM
2025-01-01 04:20:00,1232.530079288942
2025-01-01 04:20:37,1135.048969133849
2025-01-01 04:23:47,1200.6641268172186
2025-01-01 04:25:04,1195.7120092814582
2025-01-01 04:25:15,1110.3108408707103
2025-01-01 04:26:30,1045.0148596555775
2025-01-01 04:29:47,1054.3638265927036
2025-01-01 04:31:07,1117.5459914313062
2025-01-01 04:32:13,1290.2680705495627
2025-01-01 04:34:21,1245.2017753225705
2025-01-01 04:36:56,1118.9611404925995
2025-01-01 04:37:15,971.88659294527
2025-01-01 04:37:48,1036.030224474883
2025-01-01 04:38:28,914.4450760894867
2025-01-01 04:39:37,1070.0140626931322
2025-01-01 04:40:39,1117.685854947155
2025-01-01 04:42:47,1037.4325341515566
2025-01-01 04:44:22,1173.0793749175743
2025-01-01 04:46:30,1023.7679219047797
2025-01-01 04:47:19,1098.373030707367
2025-01-01 04:49:47,1050.920031838784
2025-01-01 04:51:15,1215.412039191208
2025-01-01 04:51:34,1069.7820329919227
2025-01-01 04:51:36,955.1662744220204
2025-01-01 04:51:38,
2025-01-01 04:51:40,1031.1871673130256
2025-01-01 04:51:42,1157.2938718552734
2025-01-01 04:51:44,1028.6821369491158
2025-01-01 04:51:46,1004.5427901329748
2025-01-01 04:51:48,1033.4483872027035
2025-01-01 04:51:50,1141.7865757463924
2025-01-01 04:51:52,972.1639314478266
2025-01-01 04:51:54,
2025-01-01 04:51:56,1090.843333023353
2025-01-01 04:51:58,937.57973509645
2025-01-01 04:52:00,1147.5712792746178
2025-01-01 04:52:02,1100.7596438841235
2025-01-01 04:52:04,1008.5342203387312
2025-01-01 04:52:06,967.294376862814
2025-01-01 04:52:08,1005.1778095430618
2025-01-01 04:52:10,1078.495492191364
2025-01-01 04:52:12,1099.460168126892
2025-01-01 04:52:14,
2025-01-01 04:52:16,1088.2981921590751
2025-01-01 04:52:18,1122.1970296346472
2025-01-01 04:52:20,1010.9706963633575
2025-01-01 04:52:22,1091.309167611496
2025-01-01 04:52:24,1066.7112180740612
2025-01-01 04:52:26,1109.1874855782564
2025-01-01 04:52:28,1044.496218383407
2025-01-01 04:52:30,1035.6281788397762
2025-01-01 04:52:32,1014.9333260511214
2025-01-01 04:52:34,970.8725833412668
2025-01-01 04:52:36,1047.1972483367208
2025-01-01 04:52:38,1183.224541664164
2025-01-01 04:52:40,1110.6804435392617
2025-01-01 04:52:42,972.796159312012
2025-01-01 04:52:44,1138.9199983785993
2025-01-01 04:52:46,1039.3449702292055
2025-01-01 04:52:48,1031.773753630877
2025-01-01 04:52:50,1039.861875249993
2025-01-01 04:52:52,1005.5124796371362
2025-01-01 04:52:54,1040.967572954643
2025-01-01 04:52:56,923.8341850071346
2025-01-01 04:52:58,1219.1746866381795
2025-01-01 04:53:00,1054.4008556780705
2025-01-01 04:53:02,1091.7570595187333
2025-01-01 04:53:04,1017.2670906717094
2025-01-01 04:53:06,996.5875499808548
2025-01-01 04:53:08,969.574573548929
2025-01-01 04:53:10,1000.8938026335328
2025-01-01 04:53:12,1030.773102657363
2025-01-01 04:53:14,1027.9884470552097
2025-01-01 04:53:16,1144.0961038409373
2025-01-01 04:53:18,1158.5382099054475
2025-01-01 04:53:20,1065.6075917682126
2025-01-01 04:53:22,1018.608224546362
2025-01-01 04:53:24,1037.193928759155
2025-01-01 04:53:26,1105.5381236856056
2025-01-01 04:53:28,827.55444565481
2025-01-01 04:53:30,1030.0226081133524
2025-01-01 04:53:32,1041.3804400086108
2025-01-01 04:53:34,1014.7392660979432
2025-01-01 04:53:36,996.7558547333902
2025-01-01 04:53:38,
2025-01-01 04:53:40,880.9373671005907
2025-01-01 04:53:42,1022.7989063675608
2025-01-01 04:53:44,948.0248900930444
2025-01-01 04:53:46,1199.2686034588055
2025-01-01 04:53:48,860.1776255654077
2025-01-01 04:53:50,929.6586485631392
2025-01-01 04:53:52,991.039005591788
2025-01-01 04:53:54,945.8728811250592
2025-01-01 04:53:56,1050.352726651599
2025-01-01 04:53:58,976.0744242635898
2025-01-01 04:54:00,876.1676928053562
2025-01-01 04:54:02,1017.3485608650424
2025-01-01 04:54:04,1151.380109434118
2025-01-01 04:54:06,956.9992085459372
2025-01-01 04:54:08,906.4764801985408
2025-01-01 04:54:10,983.331627229551
2025-01-01 04:54:12,1100.8626292400088
2025-01-01 04:54:14,990.221369130568
2025-01-01 04:54:16,1052.8194413542317
2025-01-01 04:54:18,1126.6219330836434
2025-01-01 04:54:20,1073.071557585293
2025-01-01 04:54:22,1109.427366527597
2025-01-01 04:54:24,1071.9343845648475
2025-01-01 04:54:26,962.8011260055196
2025-01-01 04:54:28,1024.4723860194238
2025-01-01 04:54:30,940.8933189892972
2025-01-01 04:54:32,1195.0730945854948
2025-01-01 04:54:34,1079.7065233384594
2025-01-01 04:54:36,1196.7957629747568
2025-01-01 04:54:38,1138.4436482669548
2025-01-01 04:54:40,961.160458126762
2025-01-01 04:54:42,1016.3564848806112
2025-01-01 04:54:44,1166.146850535236
2025-01-01 04:54:46,1042.118824111488
2025-01-01 04:54:48,1013.7368672105162
2025-01-01 04:54:50,1111.2913083000085
2025-01-01 04:54:52,912.440540209328
2025-01-01 04:54:54,873.97232744706
2025-01-01 04:54:56,1029.1811745424905
2025-01-01 04:54:58,1072.425650812517
2025-01-01 04:55:00,983.7902567799786
2025-01-01 04:55:02,1103.6241635408492
2025-01-01 04:55:04,1061.0985667912769
2025-01-01 04:55:06,1090.2459202700406
2025-01-01 04:55:08,1088.206362224904
2025-01-01 04:55:10,1027.7090873736329
2025-01-01 04:55:12,1068.0415998850096
2025-01-01 04:55:14,1005.0171619099988
2025-01-01 04:55:16,959.4750741422808
2025-01-01 04:55:18,925.2211015949222
2025-01-01 04:55:20,1023.4556834246928
2025-01-01 04:55:23,1090.3863452022272
2025-01-01 04:55:25,1047.6465923060812
2025-01-01 04:55:27,1088.1609224479043
2025-01-01 04:55:29,1108.7911719585925
2025-01-01 04:55:31,
2025-01-01 04:55:33,1063.1652641559635
2025-01-01 04:55:35,994.1077513667676
2025-01-01 04:55:37,1091.2928939861667
2025-01-01 04:55:39,911.545890529434
2025-01-01 04:55:41,1100.4330449354604
2025-01-01 04:55:43,1094.466856419415
2025-01-01 04:55:45,1168.203348182948
2025-01-01 04:55:47,999.5679616428572
2025-01-01 04:55:49,1054.5335325479311
2025-01-01 04:55:51,963.6157354602273
2025-01-01 04:55:53,1064.4499276180684
2025-01-01 04:55:55,1071.2121297361798
2025-01-01 04:55:57,
2025-01-01 04:55:59,1196.969817142353
2025-01-01 04:56:01,918.2276755062144
2025-01-01 04:56:03,906.9140576359129
2025-01-01 04:56:05,989.6517337849943
2025-01-01 04:56:07,1088.1585191593656
2025-01-01 04:56:09,1117.6980913544298
2025-01-01 04:56:11,1142.0122954744756
2025-01-01 04:56:14,1087.0270728224905
2025-01-01 04:56:16,1046.5470545882995
2025-01-01 04:56:18,1216.2009281831688
2025-01-01 04:56:20,1139.445679743205
2025-01-01 04:56:22,804.9513170666063
2025-01-01 04:56:24,914.8059194246206
2025-01-01 04:56:26,1039.5082970875374
2025-01-01 04:56:28,1037.9531592794858
2025-01-01 04:56:30,1156.8618101039644
2025-01-01 04:56:32,929.623713666824
2025-01-01 04:56:34,1092.8335086385694
2025-01-01 04:56:36,1168.735275287004
2025-01-01 04:56:38,1092.6219641923794
2025-01-01 04:56:40,975.5122952324118
2025-01-01 04:56:42,960.8342056538092
2025-01-01 04:56:44,1066.889509274782
2025-01-01 04:56:46,1086.1332243918812
2025-01-01 04:56:48,975.3865014384048
2025-01-01 04:56:50,996.6170730915904
2025-01-01 04:56:52,1139.9207268603236
2025-01-01 04:56:54,1025.279726416517
2025-01-01 04:56:56,1033.0104142299258
2025-01-01 04:56:58,973.4177682177626
2025-01-01 04:57:00,1030.889801369181
2025-01-01 04:57:02,1146.7427820063458
2025-01-01 04:57:04,1114.4358508604605
2025-01-01 04:57:06,1180.8985703465178
2025-01-01 04:57:08,841.5017843933948
2025-01-01 04:57:10,1066.1260278879213
2025-01-01 04:57:12,942.7259258420444
2025-01-01 04:57:14,1013.7666565768706
2025-01-01 04:57:16,1090.347087375642
2025-01-01 04:57:18,1014.8728729602924
2025-01-01 04:57:20,1111.1820368972687
2025-01-01 04:57:22,1073.9552262172297
2025-01-01 04:57:24,1000.2755740776976
2025-01-01 04:57:26,1033.2185721700002
2025-01-01 04:57:28,986.350635667904
2025-01-01 04:57:30,933.698423570135
2025-01-01 04:57:32,908.3069994975704
2025-01-01 04:57:34,969.0863676762464
2025-01-01 04:57:36,
2025-01-01 04:57:38,
2025-01-01 04:57:40,895.7842950400859
2025-01-01 04:57:43,972.922816938959
2025-01-01 04:57:45,1014.5375607186412
2025-01-01 04:57:47,926.1481838099044
2025-01-01 04:57:49,921.7771523903374
2025-01-01 04:57:51,1050.4007903986944
2025-01-01 04:57:53,989.0391957487936
2025-01-01 04:57:55,1081.6663215852395
2025-01-01 04:57:57,1068.830438439379
2025-01-01 04:57:59,1044.631417037877
2025-01-01 04:58:01,966.2036253734008
2025-01-01 04:58:03,988.1913469579486
2025-01-01 04:58:05,1083.4102044247295
2025-01-01 04:58:07,1157.4092145785
2025-01-01 04:58:09,956.063443135414
2025-01-01 04:58:11,1080.640634597216
2025-01-01 04:58:13,1130.652801972076
2025-01-01 04:58:15,1051.7950762032249
2025-01-01 04:58:17,1118.441500417695
2025-01-01 04:58:19,1003.7298522333834
2025-01-01 04:58:21,968.6798861725886
2025-01-01 04:58:23,959.8415881700328
2025-01-01 04:58:25,916.8987150672798
2025-01-01 04:58:27,1183.331637775989
2025-01-01 04:58:29,962.5598085757716
2025-01-01 04:58:31,918.0389389617056
2025-01-01 04:58:33,1209.1109711756026
2025-01-01 04:58:35,1032.9759839927158
2025-01-01 04:58:37,923.9472267628978
2025-01-01 04:58:39,1142.5141495871835
2025-01-01 04:58:41,976.4535251899164
2025-01-01 04:58:43,1023.7075355615156
2025-01-01 04:58:45,1183.291221952458
2025-01-01 04:58:47,1051.6856338810344
2025-01-01 04:58:49,1122.5686872295669
2025-01-01 04:58:51,1132.2499008163688
2025-01-01 04:58:53,1074.8668987346089
2025-01-01 04:58:55,1004.1578035735704
2025-01-01 04:58:57,1142.7529629790104
2025-01-01 04:58:59,1152.9444935138729
2025-01-01 04:59:01,1085.4342794701477
2025-01-01 04:59:03,990.1869664317828
2025-01-01 04:59:05,881.1233115224845
2025-01-01 04:59:07,945.4527873092492
2025-01-01 04:59:09,1051.3383843373915
2025-01-01 04:59:11,1108.8895017149423
2025-01-01 04:59:13,917.4962214459932
2025-01-01 04:59:15,1010.1588212049614
2025-01-01 04:59:17,1140.7284492575673
2025-01-01 04:59:19,986.7203017357472
2025-01-01 04:59:21,969.5380449809372
2025-01-01 04:59:23,943.2030083489908
2025-01-01 04:59:25,907.3572537594308
2025-01-01 04:59:27,1147.3886769171716
2025-01-01 04:59:29,975.3926110937768
2025-01-01 04:59:31,1042.4345237860205
2025-01-01 04:59:33,989.8071591436792
2025-01-01 04:59:35,1039.0515983846956
2025-01-01 04:59:37,1074.3674051499056
2025-01-01 04:59:39,1024.5527674100008
2025-01-01 04:59:41,1200.0746852354491
2025-01-01 04:59:43,900.2167419680815
2025-01-01 04:59:45,999.2468224285408
2025-01-01 04:59:47,1065.1801168311893
2025-01-01 04:59:49,1067.0933739982768
2025-01-01 04:59:51,1057.555970649877
2025-01-01 04:59:53,984.5754304486782
2025-01-01 04:59:55,1031.4457517201863
2025-01-01 04:59:57,1156.976569894767
2025-01-01 04:59:59,
2025-01-01 05:00:01,
2025-01-01 05:00:03,885.2082284062656
2025-01-01 05:00:05,1068.4909988660715
2025-01-01 05:00:07,1095.6950544265453
2025-01-01 05:00:09,1047.2728691697905
2025-01-01 05:00:11,1045.250861689718
2025-01-01 05:00:13,968.087309935838
2025-01-01 05:00:15,997.8415440563432
2025-01-01 05:00:18,976.9986078255986
2025-01-01 05:00:20,1063.966979612329
2025-01-01 05:00:22,1054.0899834367756
2025-01-01 05:00:24,997.9758104510742
2025-01-01 05:00:26,935.6271293582212
2025-01-01 05:00:28,1002.6680720133146
2025-01-01 05:00:30,1045.977276760564
2025-01-01 05:00:32,878.9409923032612
2025-01-01 05:00:34,1046.870388293754
2025-01-01 05:00:36,933.3423406134548
2025-01-01 05:00:38,941.6661696388576
2025-01-01 05:00:40,975.9400923351424
2025-01-01 05:00:42,1012.1363275818773
2025-01-01 05:00:44,963.0900281825558
2025-01-01 05:00:46,1035.9418267101253
2025-01-01 05:00:48,1086.7107783842498
2025-01-01 05:00:50,959.6012908840596
2025-01-01 05:00:52,848.6919498488971
2025-01-01 05:00:54,999.0489646527049
2025-01-01 05:00:56,948.292435599968
2025-01-01 05:00:58,1103.5973847962664
2025-01-01 05:01:00,958.2541894986492
2025-01-01 05:01:02,1066.598799346168
2025-01-01 05:01:04,1028.9429032153707
2025-01-01 05:01:06,1015.8225692553798
2025-01-01 05:01:08,791.7643425955168
2025-01-01 05:01:10,
2025-01-01 05:01:12,1112.786298688481
2025-01-01 05:01:14,1037.7514722097287
2025-01-01 05:01:16,1189.7024290373483
2025-01-01 05:01:18,951.6095519143712
2025-01-01 05:01:20,1047.01191912873
2025-01-01 05:01:22,1042.3749199029303
2025-01-01 05:01:24,1095.0767863749966
2025-01-01 05:01:26,1068.3254520153475
2025-01-01 05:01:28,946.4894603387464
2025-01-01 05:01:30,1209.4419965076784
2025-01-01 05:01:32,991.6632073633132
2025-01-01 05:01:34,1196.8485935250085
2025-01-01 05:01:36,950.2137149881152
2025-01-01 05:01:38,966.2293262234411
2025-01-01 05:01:40,1088.8701438031517
2025-01-01 05:01:42,1074.2169658086711
2025-01-01 05:01:44,1039.4592056632
2025-01-01 05:01:46,941.2783319408012
2025-01-01 05:01:48,963.7418220122684
2025-01-01 05:01:50,853.0030718699765
2025-01-01 05:01:52,
2025-01-01 05:01:54,1055.9235290456777
2025-01-01 05:01:56,924.5296006489366
2025-01-01 05:01:58,1099.790304700448
2025-01-01 05:02:00,1078.0682678870385
2025-01-01 05:02:02,1038.2729276787547
2025-01-01 05:02:04,928.308535546554
2025-01-01 05:02:06,1041.9363184722945
2025-01-01 05:02:08,
2025-01-01 05:02:10,1140.605455837997
2025-01-01 05:02:12,945.8545839673892
2025-01-01 05:02:14,1044.846474691649
2025-01-01 05:02:16,1107.4771674709905
2025-01-01 05:02:18,894.9721188347144
2025-01-01 05:02:20,1009.8423166815562
2025-01-01 05:02:22,1028.6402588460226
2025-01-01 05:02:24,
2025-01-01 05:02:26,1036.4428209657262
2025-01-01 05:02:29,1188.0797104767537
2025-01-01 05:02:31,932.1111073043716
2025-01-01 05:02:33,950.7741079757632
2025-01-01 05:02:35,1108.389586778695
2025-01-01 05:02:37,1022.0277264066012
2025-01-01 05:02:39,1002.7542916189012
2025-01-01 05:02:41,974.526235328096
2025-01-01 05:02:43,854.914213916845
2025-01-01 05:02:45,1005.8802399834974
2025-01-01 05:02:47,977.0242675556536
2025-01-01 05:02:49,1062.8197989147595
2025-01-01 05:02:51,963.1329860759632
2025-01-01 05:02:53,1088.6834805695078
2025-01-01 05:02:55,1058.4225313808286
2025-01-01 05:02:57,1000.334246134403
2025-01-01 05:02:59,957.3794372290296
2025-01-01 05:03:01,1038.2216246100948
2025-01-01 05:03:03,1099.8831846907744
2025-01-01 05:03:05,1065.5973824924736
2025-01-01 05:03:07,1023.7881787751064
2025-01-01 05:03:09,1048.5359668279532
2025-01-01 05:03:11,890.4768538010738
2025-01-01 05:03:13,1107.5095887164966
2025-01-01 05:03:15,1027.4324543722923
2025-01-01 05:03:17,1123.781361465719
2025-01-01 05:03:19,1071.0349479703286
2025-01-01 05:03:21,976.6463773991056
2025-01-01 05:03:23,936.5702368169434
2025-01-01 05:03:25,1022.3833917280308
2025-01-01 05:03:28,879.3072693641237
2025-01-01 05:03:30,952.2897453055014
2025-01-01 05:03:32,962.2138461514332
2025-01-01 05:03:34,979.623779754459
2025-01-01 05:03:36,957.1190976400374
2025-01-01 05:03:38,1085.7866991650046
2025-01-01 05:03:40,
2025-01-01 05:03:42,789.9157376336858
2025-01-01 05:03:44,1017.178021557199
2025-01-01 05:03:46,908.8789647204246
2025-01-01 05:03:48,955.5127668504128
2025-01-01 05:03:50,1154.2112476712882
2025-01-01 05:03:52,895.7237706192449
2025-01-01 05:03:54,1077.967922761609
2025-01-01 05:03:56,1095.0690301161924
2025-01-01 05:03:58,1040.895688481651
2025-01-01 05:04:00,1143.371491729613
2025-01-01 05:04:02,1050.5027753951713
2025-01-01 05:04:04,1034.535509494268
2025-01-01 05:04:06,1057.6765485445148
2025-01-01 05:04:08,953.9782321093928
2025-01-01 05:04:10,950.9675142312352
2025-01-01 05:04:12,1246.5078454969955
2025-01-01 05:04:14,1008.9470909826114
2025-01-01 05:04:16,1115.7403526763517
2025-01-01 05:04:18,1171.6857692034805
2025-01-01 05:04:20,862.6305229255322
2025-01-01 05:04:22,981.0013592512936
2025-01-01 05:04:24,
2025-01-01 05:04:26,1058.395747533961
2025-01-01 05:04:28,1031.9352967174038
2025-01-01 05:04:30,979.3512328482824
2025-01-01 05:04:32,1062.5661516320663
2025-01-01 05:04:34,1036.6145929160132
2025-01-01 05:04:36,1044.6525438251183
2025-01-01 05:04:38,813.6324067993551
2025-01-01 05:04:40,1043.4368879842632
2025-01-01 05:04:42,1184.8619095105716
2025-01-01 05:04:44,999.903833035585
2025-01-01 05:04:46,939.4788240280144
2025-01-01 05:04:48,1063.9158025379377
2025-01-01 05:04:50,1008.6436981352354
2025-01-01 05:04:52,1064.2000530492028
2025-01-01 05:04:54,790.896929860075
2025-01-01 05:04:56,971.9741980509629
2025-01-01 05:04:58,943.2259334926848
2025-01-01 05:05:00,
2025-01-01 05:05:02,936.0713747835754
2025-01-01 05:05:04,1110.677000720587
2025-01-01 05:05:06,1075.4962596620092
2025-01-01 05:05:08,1061.410815315422
2025-01-01 05:05:10,1024.4383832198296
2025-01-01 05:05:12,1084.534580929428
2025-01-01 05:05:14,1048.624272137124
2025-01-01 05:05:16,993.5061904642704
2025-01-01 05:05:18,1057.980291566115
2025-01-01 05:05:20,1178.1821542451162
2025-01-01 05:05:22,1020.0521225412484
2025-01-01 05:05:24,1065.2126160457626
2025-01-01 05:05:26,1035.8337736519638
2025-01-01 05:05:28,895.3182321414018
2025-01-01 05:05:30,920.773966966028
2025-01-01 05:05:32,1066.3213337218451
2025-01-01 05:05:34,1028.0830851316882
2025-01-01 05:05:36,817.854349268114
2025-01-01 05:05:38,1002.0775464150548
2025-01-01 05:05:40,1073.50142534783
2025-01-01 05:05:42,993.8393780461367
2025-01-01 05:05:44,1075.3423301204937
2025-01-01 05:05:46,1085.994240853517
2025-01-01 05:05:48,1001.8402415141012
2025-01-01 05:05:50,784.6358620949102
2025-01-01 05:05:52,1018.802582896482
2025-01-01 05:05:54,1070.328176993791
2025-01-01 05:05:56,1018.6297774902476
2025-01-01 05:05:58,891.0144864934349
2025-01-01 05:06:00,1068.3740601338136
2025-01-01 05:06:02,968.0250282249756
2025-01-01 05:06:04,1065.3470981212186
2025-01-01 05:06:06,1019.4767184453744
2025-01-01 05:06:08,890.3754519564224
2025-01-01 05:06:10,1051.1657120341313
2025-01-01 05:06:12,887.7447813778483
2025-01-01 05:06:14,1071.3854402382622
2025-01-01 05:06:16,1095.8651490558968
2025-01-01 05:06:18,1122.5778422060023
2025-01-01 05:06:20,1001.0000894876448
2025-01-01 05:06:22,968.344214120818
2025-01-01 05:06:24,1009.2102257099572
2025-01-01 05:06:26,1078.8411747111816
2025-01-01 05:06:28,1055.3382839836925
2025-01-01 05:06:30,1013.2618988130116
2025-01-01 05:06:32,1101.8811144454062
2025-01-01 05:06:34,882.4833905002779
2025-01-01 05:06:36,1139.2958033679115
2025-01-01 05:06:38,1040.0957643317215
2025-01-01 05:06:40,1021.152443979792
2025-01-01 05:06:42,836.5470296171123
2025-01-01 05:06:44,1106.3680147674525
2025-01-01 05:06:46,971.3955974803428
2025-01-01 05:06:48,802.3570726161402
2025-01-01 05:06:50,1006.0913488100588
2025-01-01 05:06:52,1022.4297713072708
2025-01-01 05:06:54,1136.6552759197236
2025-01-01 05:06:56,961.890046620842
2025-01-01 05:06:58,1027.809639623
2025-01-01 05:07:00,1048.2028854725318
2025-01-01 05:07:02,1028.1877467359418
2025-01-01 05:07:04,1114.1698182318223
2025-01-01 05:07:06,842.3383843503913
2025-01-01 05:07:08,897.0948264507567
2025-01-01 05:07:10,881.9624387225977
2025-01-01 05:07:12,938.7286064938628
2025-01-01 05:07:14,950.9803035487917
2025-01-01 05:07:16,1131.3113961334095
2025-01-01 05:07:19,
2025-01-01 05:07:21,919.3721583690232
2025-01-01 05:07:23,
2025-01-01 05:07:25,986.69497312382
2025-01-01 05:07:27,1112.4997781708996
2025-01-01 05:07:29,951.962329706652
2025-01-01 05:07:31,964.591504389762
2025-01-01 05:07:33,829.9919390953721
2025-01-01 05:07:35,927.1515096378074
2025-01-01 05:07:37,1080.839347223313
2025-01-01 05:07:39,1031.90112997879
2025-01-01 05:07:41,918.5249356525268
2025-01-01 05:07:43,1120.0248406160742
2025-01-01 05:07:45,1125.6045296063835
2025-01-01 05:07:47,945.5478039036376
2025-01-01 05:07:49,1204.5704804104255
2025-01-01 05:07:51,1052.7354913545746
2025-01-01 05:07:53,1003.9030311578658
2025-01-01 05:07:55,996.4142189815452
2025-01-01 05:07:57,1063.191932874331
2025-01-01 05:07:59,901.5426889636094
