timestamp,Voltage_V
2025-01-01 03:44:36,
2025-01-01 03:45:13,227.24591091469927
2025-01-01 03:46:41,228.45204135349428
2025-01-01 03:47:27,229.53532908720203
2025-01-01 03:48:40,227.0358558360868
2025-01-01 03:49:11,
2025-01-01 03:51:15,227.5125655424716
2025-01-01 03:52:02,
2025-01-01 03:52:32,227.9203249798894
2025-01-01 03:56:27,228.655948531416
2025-01-01 03:59:24,227.51647556606315
2025-01-01 04:00:04,226.42493998633563
2025-01-01 04:02:37,227.72518755061475
2025-01-01 04:04:04,
2025-01-01 04:07:26,226.8658947899623
2025-01-01 04:08:15,226.746715041224
2025-01-01 04:08:42,225.80126504462
2025-01-01 04:09:30,227.68781829384548
2025-01-01 04:14:58,223.6213175731916
2025-01-01 04:15:44,226.1482254768519
2025-01-01 04:17:28,223.5817525539648
2025-01-01 04:18:19,
2025-01-01 04:18:46,223.78907301185123
2025-01-01 04:20:00,
2025-01-01 04:20:37,226.89551788801765
2025-01-01 04:23:47,225.53879061456183
2025-01-01 04:25:04,224.13692247426545
2025-01-01 04:25:15,225.37557958312877
2025-01-01 04:26:30,225.9047206835421
2025-01-01 04:29:47,225.8481124746908
2025-01-01 04:31:07,226.3664864519237
2025-01-01 04:32:13,224.60008093510984
2025-01-01 04:34:21,224.10006978524865
2025-01-01 04:36:56,
2025-01-01 04:37:15,223.4036860729357
2025-01-01 04:37:48,223.7463476936128
2025-01-01 04:38:28,225.78756816870472
2025-01-01 04:39:37,224.8388265377217
2025-01-01 04:40:39,223.4667272723264
2025-01-01 04:42:47,222.5381335026409
2025-01-01 04:44:22,225.28995541525572
2025-01-01 04:46:30,225.53923247788748
2025-01-01 04:47:19,224.069033803298
2025-01-01 04:49:47,224.7669333009277
2025-01-01 04:51:15,224.1082744687101
2025-01-01 04:51:34,223.46639861256403
2025-01-01 04:51:36,223.0896126967414
2025-01-01 04:51:38,224.51829917216705
2025-01-01 04:51:40,222.92492513535467
2025-01-01 04:51:42,224.16025608922547
2025-01-01 04:51:44,222.70670770880145
2025-01-01 04:51:46,
2025-01-01 04:51:48,223.2388918088737
2025-01-01 04:51:50,223.8633724601117
2025-01-01 04:51:52,225.01904554049972
2025-01-01 04:51:54,223.1214279486337
2025-01-01 04:51:56,225.5710736063757
2025-01-01 04:51:58,223.91347764324863
2025-01-01 04:52:00,223.94216208910447
2025-01-01 04:52:02,225.23053661459275
2025-01-01 04:52:04,223.50985999852904
2025-01-01 04:52:06,226.11739618607373
2025-01-01 04:52:08,225.6315977714473
2025-01-01 04:52:10,224.73390721937037
2025-01-01 04:52:12,222.74381990250987
2025-01-01 04:52:14,
2025-01-01 04:52:16,224.0999750854708
2025-01-01 04:52:18,221.01747383564663
2025-01-01 04:52:20,223.5967023605821
2025-01-01 04:52:22,225.8407937508865
2025-01-01 04:52:24,222.1120124908758
2025-01-01 04:52:26,223.70917402122905
2025-01-01 04:52:28,223.5851538544625
2025-01-01 04:52:30,224.92934107004567
2025-01-01 04:52:32,226.49670337110308
2025-01-01 04:52:34,222.5198773251829
2025-01-01 04:52:36,224.31723136287783
2025-01-01 04:52:38,223.1872112216452
2025-01-01 04:52:40,222.5181146692016
2025-01-01 04:52:42,223.47669931367224
2025-01-01 04:52:44,222.76880011971508
2025-01-01 04:52:46,223.6386552525343
2025-01-01 04:52:48,223.9197280569011
2025-01-01 04:52:50,225.0718359608782
2025-01-01 04:52:52,222.3643919360266
2025-01-01 04:52:54,226.9932080232742
2025-01-01 04:52:56,221.6564192868176
2025-01-01 04:52:58,223.8201209364753
2025-01-01 04:53:00,222.7111626400384
2025-01-01 04:53:02,224.58692353479432
2025-01-01 04:53:04,
2025-01-01 04:53:06,224.3982687209769
2025-01-01 04:53:08,223.9754039159874
2025-01-01 04:53:10,223.7056781855009
2025-01-01 04:53:12,223.77473684719203
2025-01-01 04:53:14,222.6682706008204
2025-01-01 04:53:16,223.6087771499853
2025-01-01 04:53:18,222.52467113750205
2025-01-01 04:53:20,
2025-01-01 04:53:22,223.0267283201882
2025-01-01 04:53:24,224.23694937872335
2025-01-01 04:53:26,223.75428492655848
2025-01-01 04:53:28,224.2135899101345
2025-01-01 04:53:30,223.5847321973789
2025-01-01 04:53:32,222.59245304321465
2025-01-01 04:53:34,223.5232742518233
2025-01-01 04:53:36,224.53687160227497
2025-01-01 04:53:38,225.44168759013525
2025-01-01 04:53:40,223.96163348204408
2025-01-01 04:53:42,222.06960184799408
2025-01-01 04:53:44,223.1960043962684
2025-01-01 04:53:46,225.6014776317538
2025-01-01 04:53:48,222.32037868684773
2025-01-01 04:53:50,221.78344696724977
2025-01-01 04:53:52,223.220762929372
2025-01-01 04:53:54,224.04382415497088
2025-01-01 04:53:56,225.34097273802897
2025-01-01 04:53:58,225.0784160586817
2025-01-01 04:54:00,222.4623117619704
2025-01-01 04:54:02,225.083196886234
2025-01-01 04:54:04,222.5730156994748
2025-01-01 04:54:06,223.1486831444936
2025-01-01 04:54:08,221.5988309973252
2025-01-01 04:54:10,223.28491606060305
2025-01-01 04:54:12,223.53709885728173
2025-01-01 04:54:14,
2025-01-01 04:54:16,224.17559736080443
2025-01-01 04:54:18,224.15062595357992
2025-01-01 04:54:20,224.27676374742012
2025-01-01 04:54:22,224.9642117131424
2025-01-01 04:54:24,222.56041606607067
2025-01-01 04:54:26,
2025-01-01 04:54:28,226.77535486091887
2025-01-01 04:54:30,224.0881873475249
2025-01-01 04:54:32,221.54903347101708
2025-01-01 04:54:34,223.2712164043395
2025-01-01 04:54:36,
2025-01-01 04:54:38,222.9433483945217
2025-01-01 04:54:40,223.88258696128335
2025-01-01 04:54:42,221.8863955212327
2025-01-01 04:54:44,223.29669075042568
2025-01-01 04:54:46,221.7851851726629
2025-01-01 04:54:48,223.34654383562068
2025-01-01 04:54:50,224.0428954260547
2025-01-01 04:54:52,225.2488998482516
2025-01-01 04:54:54,224.115873608498
2025-01-01 04:54:56,223.4618776487991
2025-01-01 04:54:58,225.21891488055635
2025-01-01 04:55:00,222.37258304165215
2025-01-01 04:55:02,223.47234290362368
2025-01-01 04:55:04,223.0124818844322
2025-01-01 04:55:06,223.4743499812934
2025-01-01 04:55:08,223.39287877117832
2025-01-01 04:55:10,224.81163191783077
2025-01-01 04:55:12,
2025-01-01 04:55:14,224.2808249013266
2025-01-01 04:55:16,223.25711624168903
2025-01-01 04:55:18,224.3901958987081
2025-01-01 04:55:20,226.0278831636537
2025-01-01 04:55:23,222.9874933122908
2025-01-01 04:55:25,223.62838731788145
2025-01-01 04:55:27,221.89157999643717
2025-01-01 04:55:29,223.8061744511533
2025-01-01 04:55:31,222.7219885818003
2025-01-01 04:55:33,222.67708046309895
2025-01-01 04:55:35,225.03534875024312
2025-01-01 04:55:37,223.10376103531092
2025-01-01 04:55:39,223.45453850163287
2025-01-01 04:55:41,226.22915296510732
2025-01-01 04:55:43,222.2269690440892
2025-01-01 04:55:45,223.294982108803
2025-01-01 04:55:47,224.6266742202679
2025-01-01 04:55:49,224.19223866431105
2025-01-01 04:55:51,220.95296766955383
2025-01-01 04:55:53,226.46577064784745
2025-01-01 04:55:55,224.0859566469448
2025-01-01 04:55:57,226.3700380655233
2025-01-01 04:55:59,224.5643473129965
2025-01-01 04:56:01,223.47561775407175
2025-01-01 04:56:03,223.0078483347355
2025-01-01 04:56:05,223.81189212020416
2025-01-01 04:56:07,224.27816075691752
2025-01-01 04:56:09,222.59251169166345
2025-01-01 04:56:11,225.04984094589847
2025-01-01 04:56:14,224.24871352258637
2025-01-01 04:56:16,224.5998985296782
2025-01-01 04:56:18,223.1980050532626
2025-01-01 04:56:20,223.38317771058092
2025-01-01 04:56:22,222.59036736665
2025-01-01 04:56:24,224.45396013197825
2025-01-01 04:56:26,222.3959399031242
2025-01-01 04:56:28,223.4375685109291
2025-01-01 04:56:30,225.29355764662148
2025-01-01 04:56:32,222.9253441185876
2025-01-01 04:56:34,223.9894097101411
2025-01-01 04:56:36,223.0850548894761
2025-01-01 04:56:38,224.8210693953995
2025-01-01 04:56:40,225.495545078788
2025-01-01 04:56:42,224.44690968919184
2025-01-01 04:56:44,221.66174369141385
2025-01-01 04:56:46,223.8534512019175
2025-01-01 04:56:48,224.6578043664948
2025-01-01 04:56:50,224.07988718180655
2025-01-01 04:56:52,224.57702198712911
2025-01-01 04:56:54,222.85259482595097
2025-01-01 04:56:56,223.39371298608077
2025-01-01 04:56:58,225.5452812099275
2025-01-01 04:57:00,222.73067621995716
2025-01-01 04:57:02,224.22929962323187
2025-01-01 04:57:04,225.57892369531504
2025-01-01 04:57:06,226.46250207039984
2025-01-01 04:57:08,221.5037161477891
2025-01-01 04:57:10,224.61983164313008
2025-01-01 04:57:12,224.9686244715915
2025-01-01 04:57:14,224.34320527068857
2025-01-01 04:57:16,222.9619192630008
2025-01-01 04:57:18,222.20658555551717
2025-01-01 04:57:20,223.9234646851762
2025-01-01 04:57:22,223.0406203378313
2025-01-01 04:57:24,223.9066265889098
2025-01-01 04:57:26,224.38009430624143
2025-01-01 04:57:28,220.2486383214097
2025-01-01 04:57:30,222.1730454883472
2025-01-01 04:57:32,222.2200710381373
2025-01-01 04:57:34,223.2213259552425
2025-01-01 04:57:36,223.32980889514647
2025-01-01 04:57:38,223.3086495015104
2025-01-01 04:57:40,224.13517423620576
2025-01-01 04:57:43,221.9557099405002
2025-01-01 04:57:45,223.79467068113587
2025-01-01 04:57:47,225.5930246341328
2025-01-01 04:57:49,223.2799543996336
2025-01-01 04:57:51,222.4275090685404
2025-01-01 04:57:53,225.35628629366408
2025-01-01 04:57:55,226.5252239862216
2025-01-01 04:57:57,227.3357426046213
2025-01-01 04:57:59,222.0763407953613
2025-01-01 04:58:01,223.03384004992813
2025-01-01 04:58:03,222.17573376279805
2025-01-01 04:58:05,225.7384214908269
2025-01-01 04:58:07,220.98967125665908
2025-01-01 04:58:09,222.47998092042127
2025-01-01 04:58:11,223.50999529956704
2025-01-01 04:58:13,223.98707235212493
2025-01-01 04:58:15,223.5763718531422
2025-01-01 04:58:17,223.1414929434206
2025-01-01 04:58:19,223.11410044605907
2025-01-01 04:58:21,224.4775938452864
2025-01-01 04:58:23,221.97200084594616
2025-01-01 04:58:25,223.7582153753366
2025-01-01 04:58:27,223.92467433245343
2025-01-01 04:58:29,223.457638537443
2025-01-01 04:58:31,223.0041687148775
2025-01-01 04:58:33,223.28365163677373
2025-01-01 04:58:35,222.80348001107404
2025-01-01 04:58:37,224.1014020854733
2025-01-01 04:58:39,223.5007134710983
2025-01-01 04:58:41,223.6147430096476
2025-01-01 04:58:43,222.38744182181236
2025-01-01 04:58:45,224.00247728734288
2025-01-01 04:58:47,225.10292986003108
2025-01-01 04:58:49,223.64819616675504
2025-01-01 04:58:51,222.82689246842747
2025-01-01 04:58:53,223.8493882675785
2025-01-01 04:58:55,223.33697476155965
2025-01-01 04:58:57,224.61832402281624
2025-01-01 04:58:59,224.655778244527
2025-01-01 04:59:01,224.35461040682856
2025-01-01 04:59:03,225.6133144471484
2025-01-01 04:59:05,221.99247205176124
2025-01-01 04:59:07,223.92780050959792
2025-01-01 04:59:09,222.32753303266892
2025-01-01 04:59:11,224.25699792865572
2025-01-01 04:59:13,222.45442375470287
2025-01-01 04:59:15,223.2729138371382
2025-01-01 04:59:17,223.1505625216924
2025-01-01 04:59:19,223.92706583098567
2025-01-01 04:59:21,223.26408296151516
2025-01-01 04:59:23,222.94797510325725
2025-01-01 04:59:25,224.90055617597568
2025-01-01 04:59:27,225.36959143420535
2025-01-01 04:59:29,223.2810648150846
2025-01-01 04:59:31,222.8166279626073
2025-01-01 04:59:33,222.3292560802068
2025-01-01 04:59:35,224.66587710428436
2025-01-01 04:59:37,225.2954974656513
2025-01-01 04:59:39,224.35425357779053
2025-01-01 04:59:41,223.27354601296108
2025-01-01 04:59:43,224.34368469483005
2025-01-01 04:59:45,222.8846691126448
2025-01-01 04:59:47,222.86986803432305
2025-01-01 04:59:49,
2025-01-01 04:59:51,223.5889401781818
2025-01-01 04:59:53,223.17272065110365
2025-01-01 04:59:55,223.66038717012768
2025-01-01 04:59:57,223.05601046395253
2025-01-01 04:59:59,223.5339643750225
2025-01-01 05:00:01,223.9056589325444
2025-01-01 05:00:03,224.3327032645535
2025-01-01 05:00:05,224.59569862990224
2025-01-01 05:00:07,
2025-01-01 05:00:09,223.2096846913022
2025-01-01 05:00:11,223.06934688872715
2025-01-01 05:00:13,222.81110815472024
2025-01-01 05:00:15,224.69918476300165
2025-01-01 05:00:18,224.59051650119287
2025-01-01 05:00:20,
2025-01-01 05:00:22,223.46624604272915
2025-01-01 05:00:24,221.0263793747632
2025-01-01 05:00:26,224.36882714217447
2025-01-01 05:00:28,225.34854270272132
2025-01-01 05:00:30,223.79037630072423
2025-01-01 05:00:32,224.28168466375405
2025-01-01 05:00:34,223.18132266821064
2025-01-01 05:00:36,223.5486234761333
2025-01-01 05:00:38,224.26915664397495
2025-01-01 05:00:40,225.1970057538161
2025-01-01 05:00:42,224.02359915432507
2025-01-01 05:00:44,223.164326317049
2025-01-01 05:00:46,223.07306805634715
2025-01-01 05:00:48,225.9614307979873
2025-01-01 05:00:50,224.50748468841732
2025-01-01 05:00:52,
2025-01-01 05:00:54,225.1807714290885
2025-01-01 05:00:56,224.29873629979497
2025-01-01 05:00:58,225.51375589862457
2025-01-01 05:01:00,224.17529709773572
2025-01-01 05:01:02,220.98488850721736
2025-01-01 05:01:04,224.25000652550625
2025-01-01 05:01:06,224.23961944715444
2025-01-01 05:01:08,225.17416021404708
2025-01-01 05:01:10,224.26375489804104
2025-01-01 05:01:12,223.5391724467039
2025-01-01 05:01:14,224.10497013087144
2025-01-01 05:01:16,224.8907441056455
2025-01-01 05:01:18,223.07835067350135
2025-01-01 05:01:20,222.80991524908205
2025-01-01 05:01:22,223.47325067059788
2025-01-01 05:01:24,221.36594712692252
2025-01-01 05:01:26,219.15470332236404
2025-01-01 05:01:28,219.78619089952176
2025-01-01 05:01:30,221.11166503558383
2025-01-01 05:01:32,222.85656766957632
2025-01-01 05:01:34,221.0846473312228
2025-01-01 05:01:36,220.8749316297451
2025-01-01 05:01:38,221.56286653023483
2025-01-01 05:01:40,220.41246427156224
2025-01-01 05:01:42,220.92613679975383
2025-01-01 05:01:44,218.2158617754376
2025-01-01 05:01:46,219.3134461326792
2025-01-01 05:01:48,221.87581721530125
2025-01-01 05:01:50,219.3335447330673
2025-01-01 05:01:52,222.0654652205668
2025-01-01 05:01:54,222.1428029221374
2025-01-01 05:01:56,221.35191726818456
2025-01-01 05:01:58,221.2136819896133
2025-01-01 05:02:00,220.94384609768105
2025-01-01 05:02:02,219.48799247732725
2025-01-01 05:02:04,222.29564321148743
2025-01-01 05:02:06,218.09024247311964
2025-01-01 05:02:08,220.16556580517303
2025-01-01 05:02:10,218.3112465473789
2025-01-01 05:02:12,222.11661040510896
2025-01-01 05:02:14,220.34973771986623
2025-01-01 05:02:16,219.9029260310158
2025-01-01 05:02:18,221.6830203468845
2025-01-01 05:02:20,220.8393569472621
2025-01-01 05:02:22,217.9055925445769
2025-01-01 05:02:24,220.36972318820935
2025-01-01 05:02:26,221.86945590695035
2025-01-01 05:02:29,219.386030434366
2025-01-01 05:02:31,219.54164396876
2025-01-01 05:02:33,221.2707353165997
2025-01-01 05:02:35,221.95744484603787
2025-01-01 05:02:37,220.91346891167808
2025-01-01 05:02:39,222.0507028432534
2025-01-01 05:02:41,221.6379304152772
2025-01-01 05:02:43,220.82430902613925
2025-01-01 05:02:45,221.23367308668028
2025-01-01 05:02:47,220.74761493613337
2025-01-01 05:02:49,220.85941081129363
2025-01-01 05:02:51,221.27689256196996
2025-01-01 05:02:53,218.8261816962566
2025-01-01 05:02:55,222.0265002543164
2025-01-01 05:02:57,221.64417704821412
2025-01-01 05:02:59,221.6356123554715
2025-01-01 05:03:01,221.3063152552681
2025-01-01 05:03:03,221.7316315791853
2025-01-01 05:03:05,221.8678706559597
2025-01-01 05:03:07,222.17711133062227
2025-01-01 05:03:09,220.4507104960922
2025-01-01 05:03:11,222.5683363186164
2025-01-01 05:03:13,222.1465714994428
2025-01-01 05:03:15,222.72651884084289
2025-01-01 05:03:17,220.087388216796
2025-01-01 05:03:19,221.60351339956813
2025-01-01 05:03:21,221.7414085133097
2025-01-01 05:03:23,219.59597335042773
2025-01-01 05:03:25,220.3721353252612
2025-01-01 05:03:28,220.327489737156
2025-01-01 05:03:30,220.04559825277715
2025-01-01 05:03:32,219.6529263880168
2025-01-01 05:03:34,221.96270797296597
2025-01-01 05:03:36,218.49416066133327
2025-01-01 05:03:38,222.67935314595223
2025-01-01 05:03:40,220.3473220897777
2025-01-01 05:03:42,219.2890635984893
2025-01-01 05:03:44,221.85874795194317
2025-01-01 05:03:46,217.71825618506583
2025-01-01 05:03:48,
2025-01-01 05:03:50,219.93416579056188
2025-01-01 05:03:52,222.49774148992623
2025-01-01 05:03:54,220.7000718054824
2025-01-01 05:03:56,220.95710458377332
2025-01-01 05:03:58,220.66993960256465
2025-01-01 05:04:00,219.6682269825816
2025-01-01 05:04:02,220.53997224363636
2025-01-01 05:04:04,
2025-01-01 05:04:06,221.71997430835532
2025-01-01 05:04:08,222.7053977485503
2025-01-01 05:04:10,221.61097868660036
2025-01-01 05:04:12,222.36008664466945
2025-01-01 05:04:14,219.87078831613795
2025-01-01 05:04:16,222.18127899635297
2025-01-01 05:04:18,222.05083788739933
2025-01-01 05:04:20,220.0707272911672
2025-01-01 05:04:22,220.5415401419798
2025-01-01 05:04:24,221.70269920700696
2025-01-01 05:04:26,220.88000405594897
2025-01-01 05:04:28,223.2809863208076
2025-01-01 05:04:30,219.86854079321424
2025-01-01 05:04:32,220.93251763542625
2025-01-01 05:04:34,221.1996093129037
2025-01-01 05:04:36,221.68712195693803
2025-01-01 05:04:38,222.5116746769869
2025-01-01 05:04:40,
2025-01-01 05:04:42,220.27395791721403
2025-01-01 05:04:44,222.590147966068
2025-01-01 05:04:46,220.9826096652372
2025-01-01 05:04:48,221.0693397155952
2025-01-01 05:04:50,221.60109296533344
2025-01-01 05:04:52,219.28168231658776
2025-01-01 05:04:54,220.3312685866226
2025-01-01 05:04:56,
2025-01-01 05:04:58,221.92171651741768
2025-01-01 05:05:00,218.52519949129024
2025-01-01 05:05:02,221.0705753533246
2025-01-01 05:05:04,218.83895248165683
2025-01-01 05:05:06,220.31799006160236
2025-01-01 05:05:08,219.0087597693288
2025-01-01 05:05:10,221.0817093057844
2025-01-01 05:05:12,219.94886797744343
2025-01-01 05:05:14,220.70696498541096
2025-01-01 05:05:16,221.41960283704248
2025-01-01 05:05:18,220.94803311990069
2025-01-01 05:05:20,221.80799910926297
2025-01-01 05:05:22,223.19765890464083
2025-01-01 05:05:24,221.9947245080512
2025-01-01 05:05:26,219.29277695771543
2025-01-01 05:05:28,
2025-01-01 05:05:30,220.76385408886227
2025-01-01 05:05:32,
2025-01-01 05:05:34,220.59229146368423
2025-01-01 05:05:36,220.46114125959585
2025-01-01 05:05:38,220.29210970808168
2025-01-01 05:05:40,219.08030382129965
2025-01-01 05:05:42,220.69560977976292
2025-01-01 05:05:44,219.4954228546044
2025-01-01 05:05:46,220.2137771856296
2025-01-01 05:05:48,222.41676968713992
2025-01-01 05:05:50,220.3545208595514
2025-01-01 05:05:52,219.83295502299055
2025-01-01 05:05:54,220.33084070943565
2025-01-01 05:05:56,222.15077981627152
2025-01-01 05:05:58,219.6071469113953
2025-01-01 05:06:00,219.692400506396
2025-01-01 05:06:02,221.07482681533293
2025-01-01 05:06:04,218.9042712324412
2025-01-01 05:06:06,217.75996411549735
2025-01-01 05:06:08,219.0029661218123
2025-01-01 05:06:10,220.77597043557364
2025-01-01 05:06:12,222.4255025890521
2025-01-01 05:06:14,218.98809499045075
2025-01-01 05:06:16,219.2905665598002
2025-01-01 05:06:18,218.28883846300852
2025-01-01 05:06:20,221.3342227318024
2025-01-01 05:06:22,220.1014410610345
2025-01-01 05:06:24,220.97565490812
2025-01-01 05:06:26,222.57095994879444
2025-01-01 05:06:28,221.20544538259912
2025-01-01 05:06:30,221.1518086283172
2025-01-01 05:06:32,
2025-01-01 05:06:34,220.11191599902523
2025-01-01 05:06:36,220.309806829597
2025-01-01 05:06:38,221.60658322018188
2025-01-01 05:06:40,220.5092187052418
2025-01-01 05:06:42,221.08913774650404
2025-01-01 05:06:44,222.86571942132323
2025-01-01 05:06:46,221.82380479125965
2025-01-01 05:06:48,219.9684098493296
2025-01-01 05:06:50,220.94980663133157
2025-01-01 05:06:52,219.48176081752672
2025-01-01 05:06:54,221.40570263690495
2025-01-01 05:06:56,218.3780466703223
2025-01-01 05:06:58,218.94489311480424
2025-01-01 05:07:00,221.0298997431273
2025-01-01 05:07:02,220.3892015161983
2025-01-01 05:07:04,219.26524128765772
2025-01-01 05:07:06,221.94199173707295
2025-01-01 05:07:08,218.36722354374515
2025-01-01 05:07:10,220.93963173516647
2025-01-01 05:07:12,220.1038103046337
2025-01-01 05:07:14,219.80478290163364
2025-01-01 05:07:16,222.70579575403
2025-01-01 05:07:19,218.39991554675288
2025-01-01 05:07:21,220.64318371990737
2025-01-01 05:07:23,219.53967606361843
2025-01-01 05:07:25,221.00814185370768
2025-01-01 05:07:27,220.77658859368577
2025-01-01 05:07:29,
2025-01-01 05:07:31,220.74222706505523
2025-01-01 05:07:33,220.80270786386484
2025-01-01 05:07:35,221.06906449720165
2025-01-01 05:07:37,220.5173726869949
2025-01-01 05:07:39,219.57937573709663
2025-01-01 05:07:41,221.01482009219455
2025-01-01 05:07:43,221.48065071404957
2025-01-01 05:07:45,219.3708970759298
2025-01-01 05:07:47,218.1103301678677
2025-01-01 05:07:49,220.6738822725143
2025-01-01 05:07:51,221.30259413757904
2025-01-01 05:07:53,221.01703830350803
2025-01-01 05:07:55,220.86568573467255
2025-01-01 05:07:57,219.91037080247736
2025-01-01 05:07:59,219.24139335105323
2025-01-01 05:08:01,221.23455661591203
2025-01-01 05:08:03,220.3288087907121
2025-01-01 05:08:05,219.7227179561939
2025-01-01 05:08:07,221.01523400603045
2025-01-01 05:08:09,221.2151107178232
2025-01-01 05:08:11,221.3720562336233
2025-01-01 05:08:13,220.2731406538663
2025-01-01 05:08:15,220.5611954278948
2025-01-01 05:08:17,223.3540166210348
2025-01-01 05:08:19,220.3715315624505
2025-01-01 05:08:21,219.8906232432724
2025-01-01 05:08:23,219.24275396365547
2025-01-01 05:08:25,221.70587424799947
2025-01-01 05:08:27,219.71919558636895
2025-01-01 05:08:29,219.92906321250493
2025-01-01 05:08:31,222.9531082120707
2025-01-01 05:08:33,218.46837013708247
2025-01-01 05:08:35,220.84674645313237
2025-01-01 05:08:37,220.10947361567992
2025-01-01 05:08:39,221.0499887349409
