timestamp,Torque_Nm
2025-01-01 04:00:04,73.81666794845512
2025-01-01 04:06:16,95.4450006508294
2025-01-01 04:08:42,74.00831538468107
2025-01-01 04:15:27,71.9435678714319
2025-01-01 04:18:19,77.9238609692436
2025-01-01 04:20:07,77.81266490607864
2025-01-01 04:25:04,75.69302025434648
2025-01-01 04:28:07,66.94815885760164
2025-01-01 04:32:13,70.19702045422162
2025-01-01 04:37:08,74.79352042966488
2025-01-01 04:38:28,64.34617655084345
2025-01-01 04:41:25,64.95370481488321
2025-01-01 04:46:30,69.52597724703976
2025-01-01 04:50:03,
2025-01-01 04:51:36,57.63199654658288
2025-01-01 04:51:41,58.89052743331338
2025-01-01 04:51:46,59.08350440331184
2025-01-01 04:51:51,59.18524280673255
2025-01-01 04:51:56,51.179430979979415
2025-01-01 04:52:01,60.53891521908807
2025-01-01 04:52:06,
2025-01-01 04:52:11,60.88359740885881
2025-01-01 04:52:16,63.07663390303511
2025-01-01 04:52:21,59.192526043103385
2025-01-01 04:52:26,54.524361390851325
2025-01-01 04:52:31,58.46240057430518
2025-01-01 04:52:36,64.45982107707951
2025-01-01 04:52:41,60.73575350757237
2025-01-01 04:52:46,49.44132263272098
2025-01-01 04:52:51,59.459222280713576
2025-01-01 04:52:56,66.94675686605407
2025-01-01 04:53:01,51.71184714218527
2025-01-01 04:53:06,51.72893559036099
2025-01-01 04:53:11,61.37852538789949
2025-01-01 04:53:16,57.980656099405095
2025-01-01 04:53:21,60.699643928297
2025-01-01 04:53:26,56.50628528621095
2025-01-01 04:53:31,64.35276405858612
2025-01-01 04:53:36,71.09517206829378
2025-01-01 04:53:41,52.20307873626567
2025-01-01 04:53:46,61.93520542487986
2025-01-01 04:53:51,61.820663034550606
2025-01-01 04:53:56,51.067043439942736
2025-01-01 04:54:01,
2025-01-01 04:54:06,63.923744602691706
2025-01-01 04:54:11,
2025-01-01 04:54:16,64.44401830578282
2025-01-01 04:54:21,58.28187601337035
2025-01-01 04:54:26,54.046713152298906
2025-01-01 04:54:31,58.22566867114247
2025-01-01 04:54:36,42.27367775420792
2025-01-01 04:54:41,51.369087431233126
2025-01-01 04:54:46,60.638803727128206
2025-01-01 04:54:51,63.13443182107342
2025-01-01 04:54:56,60.52984257813127
2025-01-01 04:55:01,53.71990282019685
2025-01-01 04:55:06,67.02176788819686
2025-01-01 04:55:11,61.36632404761484
2025-01-01 04:55:16,54.75801360429286
2025-01-01 04:55:21,48.60956001969454
2025-01-01 04:55:27,51.34770427621697
2025-01-01 04:55:32,59.99902886085134
2025-01-01 04:55:37,
2025-01-01 04:55:42,60.014440854774485
2025-01-01 04:55:47,55.020465599476886
2025-01-01 04:55:52,58.50256015188573
2025-01-01 04:55:57,53.043483418561
2025-01-01 04:56:02,59.264150354504274
2025-01-01 04:56:07,52.599392382297474
2025-01-01 04:56:13,58.46170151439517
2025-01-01 04:56:18,48.73056187270939
2025-01-01 04:56:23,62.59927475166848
2025-01-01 04:56:28,62.99127943727246
2025-01-01 04:56:33,56.48246222363375
2025-01-01 04:56:38,49.91682307652289
2025-01-01 04:56:43,61.7325050648134
2025-01-01 04:56:48,52.31103586049787
2025-01-01 04:56:53,59.75397884184175
2025-01-01 04:56:58,53.212535926588224
2025-01-01 04:57:03,56.63853200041417
2025-01-01 04:57:08,59.82618106176565
2025-01-01 04:57:13,67.78360280231787
2025-01-01 04:57:18,72.58763662532405
2025-01-01 04:57:23,53.79598312447776
2025-01-01 04:57:28,51.35467305696876
2025-01-01 04:57:33,56.6037723807715
2025-01-01 04:57:38,56.02026159601659
2025-01-01 04:57:44,51.06208258147755
2025-01-01 04:57:49,51.28171907060929
2025-01-01 04:57:54,58.21629727038224
2025-01-01 04:57:59,47.61636817341724
2025-01-01 04:58:04,55.03456140856827
2025-01-01 04:58:09,62.14055326938306
2025-01-01 04:58:14,58.77284375988006
2025-01-01 04:58:19,45.60206514189411
2025-01-01 04:58:24,55.41142345970805
2025-01-01 04:58:29,57.40556675285951
2025-01-01 04:58:34,56.7159756928114
2025-01-01 04:58:39,56.50333423072691
2025-01-01 04:58:44,56.24275421956276
2025-01-01 04:58:49,52.30815693781762
2025-01-01 04:58:54,58.078104349930776
2025-01-01 04:58:59,58.608098159391886
2025-01-01 04:59:04,56.5976079157352
2025-01-01 04:59:09,57.79099944244558
2025-01-01 04:59:14,60.78197583121568
2025-01-01 04:59:19,57.900315802908366
2025-01-01 04:59:24,63.62626597373105
2025-01-01 04:59:29,53.21962030046808
2025-01-01 04:59:34,60.88041100074552
2025-01-01 04:59:39,54.74329802952321
2025-01-01 04:59:44,55.72466731149333
2025-01-01 04:59:49,46.5240330933872
2025-01-01 04:59:54,58.17630836682456
2025-01-01 04:59:59,62.58130909262368
2025-01-01 05:00:04,55.428661867501866
2025-01-01 05:00:09,
2025-01-01 05:00:14,50.106471164518126
2025-01-01 05:00:20,54.36016537839755
2025-01-01 05:00:25,48.40024699292347
2025-01-01 05:00:30,49.257284315166665
2025-01-01 05:00:35,50.87017151395688
2025-01-01 05:00:40,50.08332658026363
2025-01-01 05:00:45,54.463922094967664
2025-01-01 05:00:50,54.07258333996533
2025-01-01 05:00:55,56.6046157809361
2025-01-01 05:01:00,57.14680759963814
2025-01-01 05:01:05,
2025-01-01 05:01:10,65.17277310991815
2025-01-01 05:01:15,48.31387029304199
2025-01-01 05:01:20,55.562019845646105
2025-01-01 05:01:25,56.58015304343448
2025-01-01 05:01:30,60.73255007327853
2025-01-01 05:01:35,63.52807051251232
2025-01-01 05:01:40,53.98965539068678
2025-01-01 05:01:45,58.017483031842616
2025-01-01 05:01:50,
2025-01-01 05:01:55,52.67606621382172
2025-01-01 05:02:00,63.02162384882955
2025-01-01 05:02:05,67.49879916222376
2025-01-01 05:02:10,49.9632919178348
2025-01-01 05:02:15,51.48216972777413
2025-01-01 05:02:20,55.46552344591007
2025-01-01 05:02:25,52.69728135964816
2025-01-01 05:02:31,65.24846656986509
2025-01-01 05:02:36,46.41685647469022
2025-01-01 05:02:41,58.14711678273452
2025-01-01 05:02:46,53.31248990203156
2025-01-01 05:02:51,50.02053594432858
2025-01-01 05:02:56,52.49078948326398
2025-01-01 05:03:01,67.23396377583097
2025-01-01 05:03:06,56.47699785659939
2025-01-01 05:03:11,55.73569378107372
2025-01-01 05:03:16,
2025-01-01 05:03:21,45.10217093993335
2025-01-01 05:03:27,59.26373845031869
2025-01-01 05:03:32,54.34550613493129
2025-01-01 05:03:37,52.75996495714371
2025-01-01 05:03:42,43.794546915981726
2025-01-01 05:03:47,58.296971539199376
2025-01-01 05:03:52,39.0553028648113
2025-01-01 05:03:57,63.85608412199703
2025-01-01 05:04:02,
2025-01-01 05:04:07,60.9141698158605
2025-01-01 05:04:12,57.20284367287932
2025-01-01 05:04:17,51.57760259756167
2025-01-01 05:04:22,55.170230330824566
2025-01-01 05:04:27,61.96477097278495
2025-01-01 05:04:32,56.59013695900623
2025-01-01 05:04:37,52.77298237006311
2025-01-01 05:04:42,56.814016524314944
2025-01-01 05:04:47,37.048541135248186
2025-01-01 05:04:52,59.67993573721687
2025-01-01 05:04:57,53.586162603447534
2025-01-01 05:05:02,50.650959475451714
2025-01-01 05:05:07,57.88313681286273
2025-01-01 05:05:12,51.0864083347294
2025-01-01 05:05:17,57.990015079507614
2025-01-01 05:05:22,57.664158416251816
2025-01-01 05:05:27,52.96484106648837
2025-01-01 05:05:32,47.08851881956025
2025-01-01 05:05:37,51.27266322736098
2025-01-01 05:05:42,51.42426871874304
2025-01-01 05:05:47,
2025-01-01 05:05:52,50.57202322908838
2025-01-01 05:05:57,55.1346500728736
2025-01-01 05:06:02,48.06148575860126
2025-01-01 05:06:07,43.50318788683472
2025-01-01 05:06:12,55.54332083993746
2025-01-01 05:06:17,56.09658588791105
2025-01-01 05:06:22,53.388707549103856
2025-01-01 05:06:27,58.93014763171867
2025-01-01 05:06:32,48.5529470863775
2025-01-01 05:06:37,45.44425304201876
2025-01-01 05:06:42,45.17312082465663
2025-01-01 05:06:47,60.65838115299032
2025-01-01 05:06:52,39.29350679368541
2025-01-01 05:06:57,54.30175503794191
2025-01-01 05:07:02,
2025-01-01 05:07:07,41.1720235759751
2025-01-01 05:07:12,46.447423166071815
2025-01-01 05:07:17,53.374043528342334
2025-01-01 05:07:23,40.72984629712158
2025-01-01 05:07:28,60.44426552741686
2025-01-01 05:07:33,51.55571305361914
2025-01-01 05:07:38,59.771052347427386
2025-01-01 05:07:43,56.27441242581856
2025-01-01 05:07:48,48.62204754224748
2025-01-01 05:07:53,49.88481458441549
2025-01-01 05:07:58,60.1357049754394
2025-01-01 05:08:03,55.86968357956769
2025-01-01 05:08:08,
2025-01-01 05:08:13,47.98013986202525
2025-01-01 05:08:18,52.02801672054035
2025-01-01 05:08:23,40.19383333949825
2025-01-01 05:08:28,54.50119187028634
2025-01-01 05:08:33,52.15578388465861
2025-01-01 05:08:38,46.74317755785773
2025-01-01 05:08:43,57.99904735197677
2025-01-01 05:08:48,63.90044091629044
2025-01-01 05:08:54,62.74917011990392
2025-01-01 05:09:00,55.2762292964422
2025-01-01 05:09:05,52.971987868060296
2025-01-01 05:09:10,38.708979831988046
2025-01-01 05:09:15,51.58015778216663
2025-01-01 05:09:21,46.88577632197024
2025-01-01 05:09:26,57.3992922680891
2025-01-01 05:09:31,53.20797429097641
2025-01-01 05:09:36,55.18777652254419
2025-01-01 05:09:41,59.52739483645215
2025-01-01 05:09:46,51.45524615903824
2025-01-01 05:09:51,44.18982362712669
2025-01-01 05:09:57,43.3297596078128
2025-01-01 05:10:02,48.64848827840456
2025-01-01 05:10:07,47.89674530815342
2025-01-01 05:10:12,51.18338125462307
2025-01-01 05:10:17,51.30332466862522
2025-01-01 05:10:22,60.238115806756895
2025-01-01 05:10:28,56.8491519158703
2025-01-01 05:10:33,55.97892524317344
2025-01-01 05:10:38,53.68017619452021
2025-01-01 05:10:43,51.35346440770475
2025-01-01 05:10:48,51.43725599693333
2025-01-01 05:10:53,56.008074288718326
2025-01-01 05:10:58,62.18940817653538
2025-01-01 05:11:03,48.13799925976885
2025-01-01 05:11:08,53.38209521643377
2025-01-01 05:11:13,44.920204119296336
2025-01-01 05:11:18,46.055425687784535
2025-01-01 05:11:23,55.96633053345015
2025-01-01 05:11:28,67.40130561169592
2025-01-01 05:11:33,52.77027771957728
2025-01-01 05:11:38,48.70866014573016
2025-01-01 05:11:43,53.56725590197813
2025-01-01 05:11:48,
2025-01-01 05:11:53,54.74295983223401
2025-01-01 05:11:58,45.16097241922946
2025-01-01 05:12:03,49.2077124393767
2025-01-01 05:12:08,54.18528858860418
2025-01-01 05:12:13,53.81192191875384
2025-01-01 05:12:18,48.19356756251787
2025-01-01 05:12:23,53.75948729094837
2025-01-01 05:12:28,40.01319042398948
2025-01-01 05:12:33,49.8343455844354
2025-01-01 05:12:38,54.133607209272185
2025-01-01 05:12:43,53.168048997997005
2025-01-01 05:12:48,52.32436079866354
2025-01-01 05:12:53,54.07153045054123
2025-01-01 05:12:58,55.77928485080729
2025-01-01 05:13:03,53.68562404459111
2025-01-01 05:13:08,50.90983195745299
2025-01-01 05:13:13,54.43980911420659
2025-01-01 05:13:18,42.579453301918775
2025-01-01 05:13:23,52.57252160199676
2025-01-01 05:13:28,48.531660111710906
2025-01-01 05:13:33,50.63388541063498
2025-01-01 05:13:38,54.696228773551645
2025-01-01 05:13:43,50.68299440589789
2025-01-01 05:13:48,
2025-01-01 05:13:53,55.99588678891367
2025-01-01 05:13:58,53.72879640391806
2025-01-01 05:14:03,56.8778412423944
2025-01-01 05:14:08,70.1325353193044
2025-01-01 05:14:13,37.880857195102855
2025-01-01 05:14:18,62.4172530532448
2025-01-01 05:14:23,43.85242677074521
2025-01-01 05:14:28,41.8508462629441
2025-01-01 05:14:33,52.0450823754972
2025-01-01 05:14:38,52.92619474357953
2025-01-01 05:14:43,45.51896652968605
2025-01-01 05:14:48,52.07874496455843
2025-01-01 05:14:53,52.37977971707016
2025-01-01 05:14:58,52.63213959907644
2025-01-01 05:15:03,55.07488168903062
2025-01-01 05:15:08,37.9316657877802
2025-01-01 05:15:13,49.61346669649434
2025-01-01 05:15:18,52.1199116814056
2025-01-01 05:15:23,59.825680717374496
2025-01-01 05:15:28,62.59386461471785
2025-01-01 05:15:33,57.192310450373576
2025-01-01 05:15:38,50.32048451755266
2025-01-01 05:15:43,51.06753427319269
2025-01-01 05:15:48,51.06449016845572
2025-01-01 05:15:53,42.17371795674138
2025-01-01 05:15:58,51.09319761439722
2025-01-01 05:16:03,45.08579189685748
2025-01-01 05:16:08,59.05113104881153
2025-01-01 05:16:13,55.4802154487588
2025-01-01 05:16:18,53.66138736304199
2025-01-01 05:16:23,45.61769957484327
2025-01-01 05:16:28,47.829539761921176
2025-01-01 05:16:33,47.75262511854544
2025-01-01 05:16:38,
2025-01-01 05:16:43,54.52160542800163
2025-01-01 05:16:48,48.773036348205
2025-01-01 05:16:53,64.58047717213583
2025-01-01 05:16:59,54.718145697963465
2025-01-01 05:17:04,46.12157159808255
2025-01-01 05:17:09,54.351876673134974
2025-01-01 05:17:14,48.57919678797565
2025-01-01 05:17:19,50.80727702181589
2025-01-01 05:17:24,45.02975332560964
2025-01-01 05:17:29,46.35795788284692
2025-01-01 05:17:34,60.202447043688
2025-01-01 05:17:39,50.41490530295714
2025-01-01 05:17:44,54.92396589206774
2025-01-01 05:17:49,50.6641406788053
2025-01-01 05:17:54,55.18478288039781
2025-01-01 05:17:59,46.3366824678757
2025-01-01 05:18:04,57.90484369047508
2025-01-01 05:18:09,52.35732044518687
2025-01-01 05:18:14,46.80213053576067
2025-01-01 05:18:19,
2025-01-01 05:18:24,57.40584493201243
2025-01-01 05:18:29,53.28929455359976
2025-01-01 05:18:34,55.14799081330677
2025-01-01 05:18:39,47.32710074779752
2025-01-01 05:18:44,53.53392874999864
2025-01-01 05:18:49,44.86233430018537
2025-01-01 05:18:54,59.504349901798406
2025-01-01 05:18:59,56.66242007201854
2025-01-01 05:19:04,59.22352575048283
2025-01-01 05:19:09,
2025-01-01 05:19:14,52.98208397458959
2025-01-01 05:19:19,64.7680447528178
2025-01-01 05:19:24,55.27903058346174
2025-01-01 05:19:29,50.0563985644273
2025-01-01 05:19:34,44.49539444955497
2025-01-01 05:19:39,46.24949969332742
2025-01-01 05:19:44,62.3709116257448
2025-01-01 05:19:49,50.08458135899823
2025-01-01 05:19:54,49.438310983583165
2025-01-01 05:19:59,63.37953500307218
2025-01-01 05:20:04,57.646505753836735
2025-01-01 05:20:09,56.13914532999379
2025-01-01 05:20:14,50.7812289696467
2025-01-01 05:20:19,49.01217767679597
2025-01-01 05:20:24,48.444427373065125
2025-01-01 05:20:29,52.35437402273536
2025-01-01 05:20:34,
2025-01-01 05:20:39,41.67365087767543
2025-01-01 05:20:44,57.62270845980183
2025-01-01 05:20:49,48.28547845323976
2025-01-01 05:20:54,51.22003410669557
2025-01-01 05:21:01,38.99996074358965
2025-01-01 05:21:06,49.929527668658025
2025-01-01 05:21:11,41.67734424246994
2025-01-01 05:21:16,56.22769657731485
2025-01-01 05:21:21,45.45403137140397
2025-01-01 05:21:26,48.59672512909917
2025-01-01 05:21:31,58.40463861784727
2025-01-01 05:21:36,45.15360385475343
2025-01-01 05:21:41,54.834873098483065
2025-01-01 05:21:46,45.65790114559511
2025-01-01 05:21:51,46.3634449922369
2025-01-01 05:21:56,63.11898424565608
2025-01-01 05:22:01,
2025-01-01 05:22:06,44.30693488824078
2025-01-01 05:22:11,57.32803244609181
2025-01-01 05:22:16,42.97071205937561
2025-01-01 05:22:21,48.714323249337696
2025-01-01 05:22:26,62.60820904798434
2025-01-01 05:22:31,63.51207450502064
2025-01-01 05:22:36,44.81267693223309
2025-01-01 05:22:41,57.89768084955209
2025-01-01 05:22:46,56.03921787875903
2025-01-01 05:22:51,61.25780714266178
2025-01-01 05:22:56,36.52272951523199
2025-01-01 05:23:01,45.24292254905467
2025-01-01 05:23:06,49.15991682212898
2025-01-01 05:23:11,46.18503709331564
2025-01-01 05:23:17,45.320346046462426
2025-01-01 05:23:22,41.63002164766682
2025-01-01 05:23:27,47.98706745900888
2025-01-01 05:23:32,45.86027252151485
2025-01-01 05:23:37,54.06412277274669
2025-01-01 05:23:42,58.69504702034473
2025-01-01 05:23:47,49.822242134738914
2025-01-01 05:23:52,
2025-01-01 05:23:57,63.63802782357767
2025-01-01 05:24:02,47.738133532786414
2025-01-01 05:24:07,56.95514203967603
2025-01-01 05:24:12,52.28437206607826
2025-01-01 05:24:17,58.973825903883096
2025-01-01 05:24:22,44.9123871123455
2025-01-01 05:24:27,49.10421121731088
2025-01-01 05:24:32,50.27222777147692
2025-01-01 05:24:37,45.478233612881176
2025-01-01 05:24:42,57.35373445436075
2025-01-01 05:24:47,
2025-01-01 05:24:52,49.84386486306937
2025-01-01 05:24:57,62.51508868504172
2025-01-01 05:25:02,65.54647672473334
2025-01-01 05:25:07,47.31586607973159
2025-01-01 05:25:12,44.01681070985674
2025-01-01 05:25:17,49.09731928076124
2025-01-01 05:25:22,37.87534966971828
2025-01-01 05:25:28,40.48533646252446
2025-01-01 05:25:33,51.20819205765598
2025-01-01 05:25:38,40.946368790862685
2025-01-01 05:25:43,49.2449297420911
2025-01-01 05:25:48,49.9846176167143
2025-01-01 05:25:53,40.8081336060456
2025-01-01 05:25:58,46.463897189802
2025-01-01 05:26:03,54.50748011753299
2025-01-01 05:26:08,64.29456578323581
2025-01-01 05:26:13,49.01825683933375
2025-01-01 05:26:18,50.73072975885542
2025-01-01 05:26:23,43.43580510460807
2025-01-01 05:26:28,53.98436302740602
2025-01-01 05:26:33,48.35961225764035
2025-01-01 05:26:38,54.30817824951022
2025-01-01 05:26:43,47.45959703735513
2025-01-01 05:26:48,
2025-01-01 05:26:53,
2025-01-01 05:26:58,47.70571721139829
2025-01-01 05:27:03,
2025-01-01 05:27:08,49.72622644698918
2025-01-01 05:27:13,56.85004943107833
2025-01-01 05:27:18,48.24291479997579
2025-01-01 05:27:24,49.321944948686976
2025-01-01 05:27:29,48.459384135437816
2025-01-01 05:27:34,46.0724945879903
2025-01-01 05:27:39,50.96889756556512
2025-01-01 05:27:44,54.23496209537109
2025-01-01 05:27:49,56.45050062234607
2025-01-01 05:27:54,42.80634964604225
2025-01-01 05:27:59,51.92290403887
2025-01-01 05:28:04,45.35731731141063
2025-01-01 05:28:09,57.10325098347309
2025-01-01 05:28:15,62.09728516001672
2025-01-01 05:28:20,53.72830391785284
2025-01-01 05:28:25,57.90836261105149
2025-01-01 05:28:30,53.30111066764957
2025-01-01 05:28:35,50.8887620595723
2025-01-01 05:28:40,46.711650379429535
2025-01-01 05:28:45,55.62297658183418
2025-01-01 05:28:50,37.416100318479074
2025-01-01 05:28:55,52.45346014430841
2025-01-01 05:29:00,56.96915195912971
2025-01-01 05:29:05,49.76938137119969
2025-01-01 05:29:10,58.64382201156717
2025-01-01 05:29:15,48.57753006982125
2025-01-01 05:29:20,56.469239625472895
2025-01-01 05:29:25,42.652661701557896
2025-01-01 05:29:30,50.32552193053753
2025-01-01 05:29:35,47.237211185438014
2025-01-01 05:29:40,
2025-01-01 05:29:45,58.96860790083719
2025-01-01 05:29:50,46.76849912759818
2025-01-01 05:29:55,46.29090210402434
2025-01-01 05:30:00,55.19164902275887
2025-01-01 05:30:05,50.96819120614762
2025-01-01 05:30:10,56.8748063887843
2025-01-01 05:30:15,52.51906671642413
2025-01-01 05:30:20,51.84240714665242
2025-01-01 05:30:25,53.08005198532793
2025-01-01 05:30:30,47.54587655450045
2025-01-01 05:30:35,48.39515488125708
2025-01-01 05:30:40,44.6363017852545
2025-01-01 05:30:45,49.64751407029938
2025-01-01 05:30:50,63.57564534164794
2025-01-01 05:30:55,48.2878702536016
2025-01-01 05:31:00,50.80243597074354
2025-01-01 05:31:05,45.92737170622596
2025-01-01 05:31:10,48.75214981541875
2025-01-01 05:31:15,53.23782465306999
2025-01-01 05:31:21,46.72007234741631
2025-01-01 05:31:26,47.24905546635822
2025-01-01 05:31:31,56.365773474352906
2025-01-01 05:31:36,50.48414741275839
2025-01-01 05:31:41,57.67613306670745
2025-01-01 05:31:46,
2025-01-01 05:31:51,50.29479240916382
2025-01-01 05:31:56,55.40964671073314
2025-01-01 05:32:01,57.35286934385195
2025-01-01 05:32:06,44.80007448326202
2025-01-01 05:32:11,42.11824335830416
2025-01-01 05:32:16,49.21312685776317
2025-01-01 05:32:21,40.491483235130445
2025-01-01 05:32:26,48.91431401991477
2025-01-01 05:32:31,62.01759421637032
2025-01-01 05:32:36,54.22112125940306
2025-01-01 05:32:41,50.89023072826917
2025-01-01 05:32:46,
2025-01-01 05:32:51,46.64005536527442
2025-01-01 05:32:57,36.40798461894212
2025-01-01 05:33:02,52.14864313741211
2025-01-01 05:33:07,43.984915361175645
2025-01-01 05:33:12,55.0952715588689
2025-01-01 05:33:17,50.235315533048905
2025-01-01 05:33:22,49.70255294122303
2025-01-01 05:33:27,60.89614115172293
2025-01-01 05:33:32,49.76236022877865
2025-01-01 05:33:37,39.56207804784593
2025-01-01 05:33:42,49.78237339322266
2025-01-01 05:33:47,48.65824183346923
2025-01-01 05:33:52,49.178471432089
2025-01-01 05:33:57,60.65289122385637
2025-01-01 05:34:02,49.69254774340151
2025-01-01 05:34:07,56.478049687091946
2025-01-01 05:34:12,53.51017863071566
2025-01-01 05:34:17,49.54723988810308
2025-01-01 05:34:22,57.24106758904309
2025-01-01 05:34:27,45.951332314634016
2025-01-01 05:34:32,44.97563202210959
2025-01-01 05:34:37,47.32215069345419
2025-01-01 05:34:42,46.511098311799714
2025-01-01 05:34:48,50.93016195158458
2025-01-01 05:34:53,52.02455387306454
2025-01-01 05:34:58,56.25032410377531
2025-01-01 05:35:03,42.95167510622238
2025-01-01 05:35:08,
2025-01-01 05:35:13,54.94930043968624
2025-01-01 05:35:18,
2025-01-01 05:35:23,42.43666687799076
2025-01-01 05:35:28,50.80707556153602
2025-01-01 05:35:33,53.096066886484806
2025-01-01 05:35:38,47.29462302035421
2025-01-01 05:35:43,45.51776685456215
2025-01-01 05:35:48,48.27243136436306
2025-01-01 05:35:53,60.01941609480093
2025-01-01 05:35:58,43.16297710580088
2025-01-01 05:36:03,46.43219590451266
2025-01-01 05:36:08,34.83098176567023
2025-01-01 05:36:13,49.60395455707361
2025-01-01 05:36:18,51.75379690551213
2025-01-01 05:36:23,40.31762808900437
2025-01-01 05:36:28,40.46212955083177
2025-01-01 05:36:34,48.14998804361999
2025-01-01 05:36:39,
2025-01-01 05:36:44,51.77503938322697
2025-01-01 05:36:49,50.78055529906569
2025-01-01 05:36:54,45.29589194774679
2025-01-01 05:36:59,43.916841310572536
2025-01-01 05:37:04,52.93462399252928
2025-01-01 05:37:09,57.60119283808002
2025-01-01 05:37:14,44.90861966590332
2025-01-01 05:37:19,41.217693341807774
2025-01-01 05:37:24,57.849655598778966
2025-01-01 05:37:29,49.04959563197842
2025-01-01 05:37:34,48.55789033401911
2025-01-01 05:37:39,49.52760102363933
2025-01-01 05:37:44,53.40228653890196
2025-01-01 05:37:49,47.061962934561706
2025-01-01 05:37:54,48.89972650793607
2025-01-01 05:37:59,50.20887343581919
2025-01-01 05:38:04,56.8837025439477
2025-01-01 05:38:09,50.42453705595912
2025-01-01 05:38:14,44.33258778909125
2025-01-01 05:38:19,57.04879228480249
2025-01-01 05:38:24,55.10520751468102
2025-01-01 05:38:30,38.71970171697774
2025-01-01 05:38:35,42.07841376039615
2025-01-01 05:38:40,51.21808859787713
2025-01-01 05:38:45,48.9668343655648
2025-01-01 05:38:50,45.34447575151154
2025-01-01 05:38:55,44.94349085726867
2025-01-01 05:39:00,
2025-01-01 05:39:05,53.43888366846719
2025-01-01 05:39:10,40.95924584323078
2025-01-01 05:39:15,43.7597833107174
2025-01-01 05:39:20,45.37174924945444
2025-01-01 05:39:25,
2025-01-01 05:39:30,61.79506806375559
2025-01-01 05:39:35,53.75356373238165
2025-01-01 05:39:40,43.1621974582761
2025-01-01 05:39:45,42.55707452131243
2025-01-01 05:39:50,49.62424053718762
2025-01-01 05:39:55,61.904941796740125
2025-01-01 05:40:00,55.45673228921648
2025-01-01 05:40:05,51.89280984309235
2025-01-01 05:40:10,45.901101300098574
2025-01-01 05:40:15,48.711319123540925
2025-01-01 05:40:20,52.16615961895857
2025-01-01 05:40:25,34.9772634117315
2025-01-01 05:40:30,51.469067200698845
2025-01-01 05:40:35,48.70489895779456
2025-01-01 05:40:40,53.65903703550128
2025-01-01 05:40:45,
2025-01-01 05:40:50,42.8851439318633
2025-01-01 05:40:55,45.711881034331824
2025-01-01 05:41:01,48.08100603225574
2025-01-01 05:41:06,47.273060745000045
2025-01-01 05:41:11,51.95628929316106
2025-01-01 05:41:16,37.156014670022245
2025-01-01 05:41:21,42.680784062434896
2025-01-01 05:41:26,49.99311623135794
2025-01-01 05:41:31,46.33838704165783
2025-01-01 05:41:36,51.21440220765879
2025-01-01 05:41:41,33.56802140217735
2025-01-01 05:41:46,45.55734028189032
2025-01-01 05:41:51,48.18352657237019
2025-01-01 05:41:56,45.00382609246337
2025-01-01 05:42:01,52.0335008572968
2025-01-01 05:42:06,55.18125700556432
2025-01-01 05:42:11,51.572647748368254
2025-01-01 05:42:16,39.05171311206809
2025-01-01 05:42:21,54.42023724365312
2025-01-01 05:42:27,49.49506225230162
2025-01-01 05:42:32,43.5203351079404
2025-01-01 05:42:37,57.478194374817726
2025-01-01 05:42:42,55.94235881027906
2025-01-01 05:42:47,53.693347011890566
2025-01-01 05:42:52,47.25451161061079
