timestamp,pH_units
2025-01-01 05:12:18,6.687334279425858
2025-01-01 05:12:28,6.666011542744784
2025-01-01 05:12:38,6.726998517992161
2025-01-01 05:12:48,6.566972724256375
2025-01-01 05:12:58,6.629676571229422
2025-01-01 05:13:08,6.644478635021887
2025-01-01 05:13:18,6.565799699021772
2025-01-01 05:13:28,6.726535114476843
2025-01-01 05:13:38,6.740727528171762
2025-01-01 05:13:48,6.534461419208035
2025-01-01 05:13:58,6.602890052803908
2025-01-01 05:14:08,6.703689863748198
2025-01-01 05:14:18,
2025-01-01 05:14:28,6.572890941095882
2025-01-01 05:14:38,6.753237525353197
2025-01-01 05:14:48,6.589875653929074
2025-01-01 05:14:58,6.751741844147146
2025-01-01 05:15:08,6.690702870818953
2025-01-01 05:15:18,6.629954880444414
2025-01-01 05:15:28,6.532803972544811
2025-01-01 05:15:38,6.7145592967999
2025-01-01 05:15:48,6.721780924780756
2025-01-01 05:15:58,
2025-01-01 05:16:08,6.820316590218827
2025-01-01 05:16:18,6.724664708497838
2025-01-01 05:16:28,6.684216245859979
2025-01-01 05:16:38,6.737721410266899
2025-01-01 05:16:48,6.772297622684756
2025-01-01 05:16:59,6.80931745939419
2025-01-01 05:17:09,6.681550605092245
2025-01-01 05:17:19,6.586256841337872
2025-01-01 05:17:29,6.627537532829606
2025-01-01 05:17:39,6.603779373559551
2025-01-01 05:17:49,6.443039014311064
2025-01-01 05:17:59,6.704105037840595
2025-01-01 05:18:09,6.647204987839118
2025-01-01 05:18:19,6.735409020297999
2025-01-01 05:18:29,6.453172446426563
2025-01-01 05:18:39,6.656725137630006
2025-01-01 05:18:49,6.645562411812492
2025-01-01 05:18:59,6.545615850873924
2025-01-01 05:19:09,6.7528117515147335
2025-01-01 05:19:19,6.65975299067992
2025-01-01 05:19:29,6.668014417235613
2025-01-01 05:19:39,
2025-01-01 05:19:49,6.826281331483843
2025-01-01 05:19:59,6.551617772466708
2025-01-01 05:20:09,6.506128605671607
2025-01-01 05:20:19,6.794519376951199
2025-01-01 05:20:29,6.562028981553276
2025-01-01 05:20:39,6.614153480642867
2025-01-01 05:20:49,6.58819505829976
2025-01-01 05:21:01,6.653076915497337
2025-01-01 05:21:11,6.621650586935013
2025-01-01 05:21:21,6.474075665574792
2025-01-01 05:21:31,6.560100794184806
2025-01-01 05:21:41,6.76062612639655
2025-01-01 05:21:51,6.557525729952737
2025-01-01 05:22:01,6.519740693189662
2025-01-01 05:22:11,6.70130207126488
2025-01-01 05:22:21,
2025-01-01 05:22:31,6.723435439829683
2025-01-01 05:22:41,6.6108520312501
2025-01-01 05:22:51,6.598277386026945
2025-01-01 05:23:01,6.478987461863606
2025-01-01 05:23:11,6.718945199182388
2025-01-01 05:23:22,6.465010786934357
2025-01-01 05:23:32,6.615457876651194
2025-01-01 05:23:42,6.607090383784094
2025-01-01 05:23:52,6.841949871621681
2025-01-01 05:24:02,6.661238525826146
2025-01-01 05:24:12,6.655396233067287
2025-01-01 05:24:22,6.519910824944073
2025-01-01 05:24:32,6.578642759677535
2025-01-01 05:24:42,6.567894820976145
2025-01-01 05:24:52,6.607899548612693
2025-01-01 05:25:02,6.5712672531073615
2025-01-01 05:25:12,6.580976508236384
2025-01-01 05:25:22,6.690449254868546
2025-01-01 05:25:33,6.57216160022713
2025-01-01 05:25:43,6.68458216267967
2025-01-01 05:25:53,6.55518198191447
2025-01-01 05:26:03,6.685664093561476
2025-01-01 05:26:13,6.4900340070573925
2025-01-01 05:26:23,6.655177695113244
2025-01-01 05:26:33,6.582286974435845
2025-01-01 05:26:43,6.655335406635539
2025-01-01 05:26:53,6.489355508723954
2025-01-01 05:27:03,6.59807197444023
2025-01-01 05:27:13,6.564155114417851
2025-01-01 05:27:24,6.665918559128346
2025-01-01 05:27:34,6.6800697574084
2025-01-01 05:27:44,6.648191985635613
2025-01-01 05:27:54,6.757388103288149
2025-01-01 05:28:04,6.620731214737504
2025-01-01 05:28:15,6.493294970850982
2025-01-01 05:28:25,6.682548994609151
2025-01-01 05:28:35,6.632206486266969
2025-01-01 05:28:45,6.506120784433253
2025-01-01 05:28:55,6.544150357313626
2025-01-01 05:29:05,6.45704049785863
2025-01-01 05:29:15,6.668140942627549
2025-01-01 05:29:25,6.642569535807371
2025-01-01 05:29:35,
2025-01-01 05:29:45,6.665909573825558
2025-01-01 05:29:55,6.618848419734584
2025-01-01 05:30:05,6.700169483431195
2025-01-01 05:30:15,6.527347831523499
2025-01-01 05:30:25,6.587621525241554
2025-01-01 05:30:35,6.673513939760844
2025-01-01 05:30:45,6.626298394887679
2025-01-01 05:30:55,6.587100157925636
2025-01-01 05:31:05,6.646910034674509
2025-01-01 05:31:15,6.523876958085557
2025-01-01 05:31:26,6.5543283936165935
2025-01-01 05:31:36,6.487875977656085
2025-01-01 05:31:46,6.63745906725894
2025-01-01 05:31:56,6.647315370345586
2025-01-01 05:32:06,6.511623200571328
2025-01-01 05:32:16,6.690592717308494
2025-01-01 05:32:26,6.671051177441004
2025-01-01 05:32:36,6.550229473864944
2025-01-01 05:32:46,6.61221573766415
2025-01-01 05:32:57,6.622919748257647
2025-01-01 05:33:07,6.504927248548081
2025-01-01 05:33:17,6.533703772680997
2025-01-01 05:33:27,6.582889316842564
2025-01-01 05:33:37,6.672549537495739
2025-01-01 05:33:47,6.479241824519992
2025-01-01 05:33:57,6.631527714167747
2025-01-01 05:34:07,6.677898293844423
2025-01-01 05:34:17,6.602214979700609
2025-01-01 05:34:27,6.6016909852152965
2025-01-01 05:34:37,6.590354332008787
2025-01-01 05:34:48,6.545447176473368
2025-01-01 05:34:58,6.747271878286435
2025-01-01 05:35:08,6.793069976715315
2025-01-01 05:35:18,6.600019692700855
2025-01-01 05:35:28,6.631847491399812
2025-01-01 05:35:38,6.446222250292471
2025-01-01 05:35:48,6.541052624992014
2025-01-01 05:35:58,6.555244798418918
2025-01-01 05:36:08,
2025-01-01 05:36:18,6.595728032623127
2025-01-01 05:36:28,6.57518182189944
2025-01-01 05:36:39,6.661024576922001
2025-01-01 05:36:49,6.510482327541953
2025-01-01 05:36:59,6.686393932551719
2025-01-01 05:37:09,6.557759122806134
2025-01-01 05:37:19,6.723447926461026
2025-01-01 05:37:29,6.576343386282633
2025-01-01 05:37:39,6.64543784119349
2025-01-01 05:37:49,6.703970824319085
2025-01-01 05:37:59,6.605925380016199
2025-01-01 05:38:09,6.649724445951564
2025-01-01 05:38:19,6.65825818053534
2025-01-01 05:38:30,6.680455828360731
2025-01-01 05:38:40,6.624613974845004
2025-01-01 05:38:50,6.615336078814424
2025-01-01 05:39:00,6.495594875813861
2025-01-01 05:39:10,6.579263572016933
2025-01-01 05:39:20,6.777759752810603
2025-01-01 05:39:30,6.647083090606837
2025-01-01 05:39:40,6.662533459356358
2025-01-01 05:39:50,
2025-01-01 05:40:00,6.576335350300068
2025-01-01 05:40:10,6.702376068571034
2025-01-01 05:40:20,6.612094351505404
2025-01-01 05:40:30,6.569338771757801
2025-01-01 05:40:40,6.528052475953988
2025-01-01 05:40:50,6.472580031100556
2025-01-01 05:41:01,6.5993222126420905
2025-01-01 05:41:11,6.620884090108928
2025-01-01 05:41:21,6.5226984667243935
2025-01-01 05:41:31,6.693862279633213
2025-01-01 05:41:41,6.466105715152231
2025-01-01 05:41:51,6.78017707224712
2025-01-01 05:42:01,6.609418572470162
2025-01-01 05:42:11,6.599426782602954
2025-01-01 05:42:21,6.473453365035426
2025-01-01 05:42:32,6.4940291187525725
2025-01-01 05:42:42,6.768074493418027
2025-01-01 05:42:52,
2025-01-01 05:43:02,6.429790734904855
2025-01-01 05:43:12,6.600847393237661
2025-01-01 05:43:22,6.461882668794654
2025-01-01 05:43:32,6.543406767665397
2025-01-01 05:43:42,
2025-01-01 05:43:52,6.640957154586991
2025-01-01 05:44:02,6.610945258737411
2025-01-01 05:44:12,6.397832732926496
2025-01-01 05:44:23,6.674693080176645
2025-01-01 05:44:33,6.63715288563052
2025-01-01 05:44:43,6.462328792223604
2025-01-01 05:44:54,6.700805594044653
2025-01-01 05:45:04,6.703296027119838
2025-01-01 05:45:14,6.490153721211083
2025-01-01 05:45:24,6.535617451294417
2025-01-01 05:45:34,6.709905422955795
2025-01-01 05:45:44,6.629176061889764
2025-01-01 05:45:54,6.34383492407211
2025-01-01 05:46:05,6.711395899397132
2025-01-01 05:46:15,6.685158111712065
2025-01-01 05:46:25,6.550868473382476
2025-01-01 05:46:35,6.537920568399787
2025-01-01 05:46:45,6.556107678636308
2025-01-01 05:46:55,6.621782319547402
2025-01-01 05:47:05,6.532504328577324
2025-01-01 05:47:15,6.550805016994632
2025-01-01 05:47:25,6.848774745884558
2025-01-01 05:47:35,6.6005411996952725
2025-01-01 05:47:45,6.629146314805988
2025-01-01 05:47:55,
2025-01-01 05:48:05,6.601105607786726
2025-01-01 05:48:15,6.97238569202861
2025-01-01 05:48:25,7.010206169316199
2025-01-01 05:48:35,7.128378183180743
2025-01-01 05:48:45,7.078665047451561
2025-01-01 05:48:55,6.99226157389251
2025-01-01 05:49:05,7.106700912310233
2025-01-01 05:49:15,7.101223809082933
2025-01-01 05:49:25,7.313287639839621
2025-01-01 05:49:35,6.911219056037501
2025-01-01 05:49:45,7.142588468782994
2025-01-01 05:49:55,7.123685599056858
2025-01-01 05:50:05,7.071368380242686
2025-01-01 05:50:15,7.239111626388498
2025-01-01 05:50:25,6.981179773565338
2025-01-01 05:50:35,6.926292947973857
2025-01-01 05:50:45,
2025-01-01 05:50:55,6.869235189142219
2025-01-01 05:51:06,7.121004239632895
2025-01-01 05:51:16,7.098563301756914
2025-01-01 05:51:26,6.979948307563304
2025-01-01 05:51:36,7.177245618724903
2025-01-01 05:51:46,7.168063828634359
2025-01-01 05:51:56,7.14846500358905
2025-01-01 05:52:06,7.132662172515982
2025-01-01 05:52:16,7.044225343796836
2025-01-01 05:52:26,7.003138217268696
2025-01-01 05:52:36,7.059988106983461
2025-01-01 05:52:46,6.963487543171388
2025-01-01 05:52:56,7.0585851034140425
2025-01-01 05:53:06,7.017129991281349
2025-01-01 05:53:16,7.058276942215887
2025-01-01 05:53:26,7.123284981386729
2025-01-01 05:53:36,7.170252997540009
2025-01-01 05:53:46,7.093076031375638
2025-01-01 05:53:56,7.024755341609338
2025-01-01 05:54:07,7.035312864858096
2025-01-01 05:54:17,7.089947908074734
2025-01-01 05:54:27,7.01697248935462
2025-01-01 05:54:37,7.146335867844308
2025-01-01 05:54:47,
2025-01-01 05:54:57,7.036238588061346
2025-01-01 05:55:07,7.122502556965157
2025-01-01 05:55:17,6.968803745730924
2025-01-01 05:55:27,7.0213104761910605
2025-01-01 05:55:38,7.062659827399526
2025-01-01 05:55:48,7.120253319619687
2025-01-01 05:55:58,7.131786578078974
2025-01-01 05:56:08,7.190623215903777
2025-01-01 05:56:18,6.976011068951389
2025-01-01 05:56:28,7.038604743781737
2025-01-01 05:56:38,
2025-01-01 05:56:48,7.121574366141841
2025-01-01 05:56:58,7.075641036602471
2025-01-01 05:57:08,6.843188768105975
2025-01-01 05:57:18,7.20208860296511
2025-01-01 05:57:28,7.165808110488167
2025-01-01 05:57:38,
2025-01-01 05:57:48,7.017296659430751
2025-01-01 05:57:58,7.067659764723853
2025-01-01 05:58:08,6.999676181766593
2025-01-01 05:58:18,7.067511650435188
2025-01-01 05:58:28,
2025-01-01 05:58:38,7.027552622753599
2025-01-01 05:58:48,7.023931647584419
2025-01-01 05:58:59,7.111802237157854
2025-01-01 05:59:11,
2025-01-01 05:59:21,7.052587725005455
2025-01-01 05:59:31,7.063444196507258
2025-01-01 05:59:41,7.112387392650742
2025-01-01 05:59:51,7.10717690799521
2025-01-01 06:00:01,7.070489162773763
2025-01-01 06:00:12,6.967412675400254
2025-01-01 06:00:22,7.117847970425217
2025-01-01 06:00:32,7.099235111096496
2025-01-01 06:00:42,7.081407200705146
2025-01-01 06:00:52,7.155713546958021
2025-01-01 06:01:02,7.059357548078978
2025-01-01 06:01:13,7.030886967634155
2025-01-01 06:01:23,7.275224383934589
2025-01-01 06:01:33,7.1675335117307215
2025-01-01 06:01:43,7.085297602342458
2025-01-01 06:01:53,7.011326298135488
2025-01-01 06:02:03,6.98850018941639
2025-01-01 06:02:13,7.019938254947848
2025-01-01 06:02:23,7.04782767591969
2025-01-01 06:02:33,7.123054126950994
2025-01-01 06:02:43,7.16554557271475
2025-01-01 06:02:53,7.249562379406142
2025-01-01 06:03:03,6.96952154334495
2025-01-01 06:03:13,7.188890612879571
2025-01-01 06:03:23,7.15149606593054
2025-01-01 06:03:33,7.120906488729434
2025-01-01 06:03:43,7.109905206661324
2025-01-01 06:03:53,7.14414121884643
2025-01-01 06:04:05,7.217771480173068
2025-01-01 06:04:15,6.982965125298385
2025-01-01 06:04:26,7.210716159110143
2025-01-01 06:04:36,7.136431531256257
2025-01-01 06:04:46,7.0327244192392016
2025-01-01 06:04:56,7.174826785583696
2025-01-01 06:05:06,7.103850322552869
2025-01-01 06:05:16,7.1412153275246295
2025-01-01 06:05:26,7.069161493116624
2025-01-01 06:05:36,7.319841148214167
2025-01-01 06:05:46,7.023120895729595
2025-01-01 06:05:56,
2025-01-01 06:06:06,7.137076139892585
2025-01-01 06:06:16,6.993160406826042
2025-01-01 06:06:26,7.1137381595847655
2025-01-01 06:06:36,7.052797747129483
2025-01-01 06:06:46,7.116326045310647
2025-01-01 06:06:56,7.144842420586348
2025-01-01 06:07:06,7.11035959673184
2025-01-01 06:07:16,6.886672023178592
2025-01-01 06:07:26,7.096657499386918
2025-01-01 06:07:36,7.020645966821375
2025-01-01 06:07:46,7.217202787403019
2025-01-01 06:07:56,7.052957432333648
2025-01-01 06:08:06,7.052444893748616
2025-01-01 06:08:16,7.101860924701445
2025-01-01 06:08:26,7.096113668337134
2025-01-01 06:08:36,7.148761871976071
2025-01-01 06:08:46,6.962633150582128
2025-01-01 06:08:56,7.1275330092293565
2025-01-01 06:09:06,7.110870837974404
2025-01-01 06:09:16,7.194105372934644
2025-01-01 06:09:26,7.219515641884239
2025-01-01 06:09:36,7.158973959638631
2025-01-01 06:09:46,7.259897222360234
2025-01-01 06:09:56,7.253145715714188
2025-01-01 06:10:06,7.299241824880184
2025-01-01 06:10:16,7.164049177778369
2025-01-01 06:10:26,7.087560298760999
2025-01-01 06:10:36,7.14462428846036
2025-01-01 06:10:47,7.09523435244971
2025-01-01 06:10:57,7.158999491002471
2025-01-01 06:11:07,7.209517441725609
2025-01-01 06:11:18,
2025-01-01 06:11:28,7.041875438154244
2025-01-01 06:11:38,7.2732332641628705
2025-01-01 06:11:48,7.179097790526913
2025-01-01 06:11:58,7.228353104304088
2025-01-01 06:12:08,7.266194351905849
2025-01-01 06:12:18,7.138182965745955
2025-01-01 06:12:28,7.243728196728896
2025-01-01 06:12:38,7.263645837574462
2025-01-01 06:12:48,7.02978877528977
2025-01-01 06:12:58,7.04291817677866
2025-01-01 06:13:08,7.04160621522085
2025-01-01 06:13:18,7.0615205033031945
2025-01-01 06:13:28,7.115754413597172
2025-01-01 06:13:38,7.141488473172185
2025-01-01 06:13:48,7.209825387140185
2025-01-01 06:13:58,
2025-01-01 06:14:08,7.1645435328863565
2025-01-01 06:14:18,7.037197864650312
2025-01-01 06:14:29,7.120474324945064
2025-01-01 06:14:39,7.093427333590602
2025-01-01 06:14:50,7.078311845414946
2025-01-01 06:15:00,7.085001078703414
2025-01-01 06:15:10,7.140196555508624
2025-01-01 06:15:20,7.263501867593219
2025-01-01 06:15:30,7.052005544570085
2025-01-01 06:15:40,7.079652807067807
2025-01-01 06:15:50,7.146295735484869
2025-01-01 06:16:00,7.184588920951272
2025-01-01 06:16:10,7.222125850464731
2025-01-01 06:16:20,7.27850693990105
2025-01-01 06:16:30,7.167173175358454
2025-01-01 06:16:40,7.221966202716104
2025-01-01 06:16:50,7.3137345872213455
2025-01-01 06:17:01,7.05045227321406
2025-01-01 06:17:11,7.104187693200715
2025-01-01 06:17:22,7.219380004184694
2025-01-01 06:17:32,7.215422480653717
2025-01-01 06:17:42,7.201168658088412
2025-01-01 06:17:52,7.240716668278123
2025-01-01 06:18:03,7.127238944323126
2025-01-01 06:18:13,7.260610327026729
2025-01-01 06:18:23,7.191956080740486
2025-01-01 06:18:33,7.162964109579907
2025-01-01 06:18:44,6.997057725189989
2025-01-01 06:18:54,7.146489656457485
2025-01-01 06:19:04,7.199509018788817
2025-01-01 06:19:14,
2025-01-01 06:19:26,7.124211894538153
2025-01-01 06:19:36,7.260471422034421
2025-01-01 06:19:46,7.271067601950593
2025-01-01 06:19:56,7.124798204096925
2025-01-01 06:20:06,7.04335674209864
2025-01-01 06:20:17,
2025-01-01 06:20:27,7.175500408718437
2025-01-01 06:20:38,7.229160912327993
2025-01-01 06:20:48,7.225818081499696
2025-01-01 06:20:59,7.190567154072884
2025-01-01 06:21:09,7.30399564639876
2025-01-01 06:21:19,7.10836180994117
2025-01-01 06:21:29,7.197475937291746
2025-01-01 06:21:39,7.074026409680307
2025-01-01 06:21:49,7.244876828034564
2025-01-01 06:21:59,7.3337684417647155
2025-01-01 06:22:09,7.272222408089816
2025-01-01 06:22:19,7.22631765750149
2025-01-01 06:22:30,7.237413017772206
2025-01-01 06:22:40,
2025-01-01 06:22:50,7.136702076603789
2025-01-01 06:23:00,
2025-01-01 06:23:10,7.246242792175011
2025-01-01 06:23:20,7.266535096609882
2025-01-01 06:23:30,7.1860727676633
2025-01-01 06:23:40,7.211282209304844
2025-01-01 06:23:51,7.13248879922678
2025-01-01 06:24:01,7.254322826659418
2025-01-01 06:24:11,7.1405652637036745
2025-01-01 06:24:21,7.176697721012095
2025-01-01 06:24:31,7.222217855081251
2025-01-01 06:24:41,7.178556710002903
2025-01-01 06:24:51,7.08467894234059
2025-01-01 06:25:01,7.2013305827055625
2025-01-01 06:25:11,7.176859882966745
2025-01-01 06:25:21,7.112115680216085
2025-01-01 06:25:31,7.180137138749682
2025-01-01 06:25:41,7.194508737264727
2025-01-01 06:25:51,7.193822502961322
2025-01-01 06:26:01,7.227917969958515
2025-01-01 06:26:11,7.323800406491003
2025-01-01 06:26:21,7.279310963755071
2025-01-01 06:26:31,7.20941298337746
2025-01-01 06:26:41,7.226134060247123
2025-01-01 06:26:51,7.217378729286555
2025-01-01 06:27:01,7.371201275314033
2025-01-01 06:27:11,7.186211654340247
2025-01-01 06:27:22,
2025-01-01 06:27:32,7.261056811016438
2025-01-01 06:27:42,7.382695409476562
2025-01-01 06:27:52,7.284108545380887
2025-01-01 06:28:02,7.253433308560724
2025-01-01 06:28:12,7.272226789771056
2025-01-01 06:28:22,7.2343320202221
2025-01-01 06:28:32,7.320632208051816
2025-01-01 06:28:42,7.348945613766144
2025-01-01 06:28:52,7.36069894796474
2025-01-01 06:29:02,7.343562154838745
2025-01-01 06:29:12,7.412342672891278
2025-01-01 06:29:22,7.247635956295618
2025-01-01 06:29:32,7.308633951606841
2025-01-01 06:29:42,7.108125812923758
2025-01-01 06:29:53,7.238800241923455
2025-01-01 06:30:03,7.356553445753957
2025-01-01 06:30:13,7.3347324685994035
2025-01-01 06:30:23,7.172468108496148
2025-01-01 06:30:33,7.216545946725592
2025-01-01 06:30:43,7.4317207736060915
2025-01-01 06:30:53,7.224012345882181
2025-01-01 06:31:03,7.1455754857578215
2025-01-01 06:31:13,7.23980168765622
2025-01-01 06:31:23,7.333679199822067
2025-01-01 06:31:33,7.197896577343301
2025-01-01 06:31:44,7.288874513617722
2025-01-01 06:31:55,7.27865477078677
2025-01-01 06:32:05,7.161412574796373
2025-01-01 06:32:15,7.464673766921873
2025-01-01 06:32:25,7.355528461322831
2025-01-01 06:32:36,7.256382577413434
2025-01-01 06:32:46,7.438496185602186
2025-01-01 06:32:56,7.186754165169593
2025-01-01 06:33:06,7.289501812064298
2025-01-01 06:33:16,7.01736433554768
2025-01-01 06:33:27,7.357190533382781
2025-01-01 06:33:37,7.309166728234037
2025-01-01 06:33:47,7.272770449212468
2025-01-01 06:33:57,7.098501387999413
2025-01-01 06:34:08,
2025-01-01 06:34:18,7.199687249445827
2025-01-01 06:34:28,7.130151239483278
2025-01-01 06:34:38,7.294834428492359
2025-01-01 06:34:48,7.245213906394201
2025-01-01 06:34:58,7.195218745945923
2025-01-01 06:35:08,7.4125967192078
2025-01-01 06:35:18,7.411184659609595
2025-01-01 06:35:28,7.214107903149437
2025-01-01 06:35:38,7.414335713088286
2025-01-01 06:35:48,7.088688464104852
2025-01-01 06:35:58,7.2558879473422095
2025-01-01 06:36:08,7.4961221863199485
2025-01-01 06:36:18,7.281019929224909
2025-01-01 06:36:28,7.330634372128515
2025-01-01 06:36:38,7.30275685685617
2025-01-01 06:36:48,7.413822211683777
2025-01-01 06:36:58,7.343268084780424
2025-01-01 06:37:09,7.187970384996675
2025-01-01 06:37:19,
2025-01-01 06:37:30,7.259238938704734
2025-01-01 06:37:40,7.236585339640095
2025-01-01 06:37:50,7.477438671705377
2025-01-01 06:38:00,7.336464193165505
2025-01-01 06:38:10,7.285781975600769
2025-01-01 06:38:20,7.337987386075094
2025-01-01 06:38:30,
2025-01-01 06:38:40,7.251525054318688
2025-01-01 06:38:50,7.304135276194754
2025-01-01 06:39:00,7.324529312822928
2025-01-01 06:39:10,7.366227438640724
2025-01-01 06:39:20,7.391157942150737
2025-01-01 06:39:30,7.356478483407005
