timestamp,VibAccel_m_s2
2025-01-01 05:16:59,16.293540378778758
2025-01-01 05:17:09,17.697426782843415
2025-01-01 05:17:19,16.075005351257744
2025-01-01 05:17:29,14.927238108559436
2025-01-01 05:17:39,14.953105453906243
2025-01-01 05:17:49,18.28631150882889
2025-01-01 05:17:59,16.592871669242406
2025-01-01 05:18:09,
2025-01-01 05:18:19,15.848893664906107
2025-01-01 05:18:29,15.726601100628086
2025-01-01 05:18:39,13.682163498887167
2025-01-01 05:18:49,17.41805382783993
2025-01-01 05:18:59,15.538651987211631
2025-01-01 05:19:09,14.883827417936798
2025-01-01 05:19:19,15.257399561301288
2025-01-01 05:19:29,18.06406395956252
2025-01-01 05:19:39,
2025-01-01 05:19:49,17.66463851855696
2025-01-01 05:19:59,16.83970126703393
2025-01-01 05:20:09,
2025-01-01 05:20:19,15.29685978046533
2025-01-01 05:20:29,16.636033061991295
2025-01-01 05:20:39,15.66472742453758
2025-01-01 05:20:49,19.79836528093172
2025-01-01 05:21:01,16.201873612484317
2025-01-01 05:21:11,14.96119719928882
2025-01-01 05:21:21,15.356940201583132
2025-01-01 05:21:31,17.861382083860978
2025-01-01 05:21:41,15.57436333933274
2025-01-01 05:21:51,16.32393898453437
2025-01-01 05:22:01,19.363661291632805
2025-01-01 05:22:11,16.140886236293234
2025-01-01 05:22:21,15.929808214620646
2025-01-01 05:22:31,15.294578597288204
2025-01-01 05:22:41,14.700020199113414
2025-01-01 05:22:51,15.146888432409604
2025-01-01 05:23:01,16.623451679861383
2025-01-01 05:23:11,17.185717577282404
2025-01-01 05:23:22,15.606030511609347
2025-01-01 05:23:32,15.983934765424646
2025-01-01 05:23:42,
2025-01-01 05:23:52,16.331679857932425
2025-01-01 05:24:02,15.126037128281922
2025-01-01 05:24:12,15.094592144477913
2025-01-01 05:24:22,14.335834048708223
2025-01-01 05:24:32,15.048117858560092
2025-01-01 05:24:42,18.28100002849315
2025-01-01 05:24:52,18.727557048941595
2025-01-01 05:25:02,12.34807082627989
2025-01-01 05:25:12,17.558009282020702
2025-01-01 05:25:22,15.18037892527472
2025-01-01 05:25:33,15.421958223448785
2025-01-01 05:25:43,15.953256327541505
2025-01-01 05:25:53,14.18032197675324
2025-01-01 05:26:03,17.08667613209563
2025-01-01 05:26:13,15.56772352434091
2025-01-01 05:26:23,15.343545587970446
2025-01-01 05:26:33,15.575625501153148
2025-01-01 05:26:43,17.760311578813884
2025-01-01 05:26:53,15.805958503598452
2025-01-01 05:27:03,20.06746425708437
2025-01-01 05:27:13,16.83091512024827
2025-01-01 05:27:24,16.149909844968246
2025-01-01 05:27:34,16.444534338371362
2025-01-01 05:27:44,17.771575218685413
2025-01-01 05:27:54,17.618770835080273
2025-01-01 05:28:04,16.92607742456874
2025-01-01 05:28:15,17.713128970438046
2025-01-01 05:28:25,16.71772088028545
2025-01-01 05:28:35,18.3860208500198
2025-01-01 05:28:45,
2025-01-01 05:28:55,17.173063970887352
2025-01-01 05:29:05,16.936888070400222
2025-01-01 05:29:15,17.88721342520799
2025-01-01 05:29:25,16.669600992187508
2025-01-01 05:29:35,16.467252214310065
2025-01-01 05:29:45,
2025-01-01 05:29:55,17.37477507117211
2025-01-01 05:30:05,16.308873261947102
2025-01-01 05:30:15,14.151451980260306
2025-01-01 05:30:25,15.673968174675384
2025-01-01 05:30:35,18.10627800165076
2025-01-01 05:30:45,18.058584590489115
2025-01-01 05:30:55,18.67664316952322
2025-01-01 05:31:05,14.972803885517072
2025-01-01 05:31:15,
2025-01-01 05:31:26,18.2640185938822
2025-01-01 05:31:36,15.871453919272197
2025-01-01 05:31:46,19.17295098041936
2025-01-01 05:31:56,18.756281927552845
2025-01-01 05:32:06,17.087354241085052
2025-01-01 05:32:16,13.27323528184409
2025-01-01 05:32:26,15.258922805008751
2025-01-01 05:32:36,18.155376582408262
2025-01-01 05:32:46,18.108225165445155
2025-01-01 05:32:57,19.161437282476303
2025-01-01 05:33:07,15.945868326044994
2025-01-01 05:33:17,18.88423651971585
2025-01-01 05:33:27,14.224837204248082
2025-01-01 05:33:37,16.25193618188377
2025-01-01 05:33:47,
2025-01-01 05:33:57,16.04173647259392
2025-01-01 05:34:07,14.260728839608232
2025-01-01 05:34:17,18.288583471405065
2025-01-01 05:34:27,15.829768746137916
2025-01-01 05:34:37,15.495904121375412
2025-01-01 05:34:48,15.923540980189024
2025-01-01 05:34:58,15.216363671196389
2025-01-01 05:35:08,18.278676879706747
2025-01-01 05:35:18,14.29412290710421
2025-01-01 05:35:28,18.54573275547776
2025-01-01 05:35:38,17.78295827322679
2025-01-01 05:35:48,17.83458801974774
2025-01-01 05:35:58,16.30750723307978
2025-01-01 05:36:08,18.61639093835116
2025-01-01 05:36:18,15.134844632350042
2025-01-01 05:36:28,17.58429966903816
2025-01-01 05:36:39,16.108782413566498
2025-01-01 05:36:49,17.324253630053526
2025-01-01 05:36:59,17.255634642342432
2025-01-01 05:37:09,17.131815815278134
2025-01-01 05:37:19,15.82036529489501
2025-01-01 05:37:29,16.21791259612446
2025-01-01 05:37:39,16.322599812612427
2025-01-01 05:37:49,14.333399751606438
2025-01-01 05:37:59,15.488358100948428
2025-01-01 05:38:09,18.14427612190968
2025-01-01 05:38:19,16.37816764502811
2025-01-01 05:38:30,17.6769856204466
2025-01-01 05:38:40,18.5257540764419
2025-01-01 05:38:50,16.915186226579355
2025-01-01 05:39:00,18.28097080270227
2025-01-01 05:39:10,17.460651575165283
2025-01-01 05:39:20,
2025-01-01 05:39:30,15.60790534988696
2025-01-01 05:39:40,14.259616666168958
2025-01-01 05:39:50,15.630400754278488
2025-01-01 05:40:00,17.920230431143526
2025-01-01 05:40:10,16.445560943743075
2025-01-01 05:40:20,16.126971075641457
2025-01-01 05:40:30,19.41552796477461
2025-01-01 05:40:40,16.6536552502488
2025-01-01 05:40:50,14.05833032049831
2025-01-01 05:41:01,15.972987875879165
2025-01-01 05:41:11,16.464696885698032
2025-01-01 05:41:21,19.139033007318773
2025-01-01 05:41:31,14.5247800145188
2025-01-01 05:41:41,16.719546880151057
2025-01-01 05:41:51,16.886801573565954
2025-01-01 05:42:01,15.64091612928843
2025-01-01 05:42:11,16.916392219155462
2025-01-01 05:42:21,16.786049988594655
2025-01-01 05:42:32,17.350800539822426
2025-01-01 05:42:42,14.836032848129545
2025-01-01 05:42:52,18.304304445517268
2025-01-01 05:43:02,14.13322829030365
2025-01-01 05:43:12,
2025-01-01 05:43:22,15.959190326316095
2025-01-01 05:43:32,17.998552088654037
2025-01-01 05:43:42,16.977932911259003
2025-01-01 05:43:52,12.96687749386874
2025-01-01 05:44:02,
2025-01-01 05:44:12,17.503834012448998
2025-01-01 05:44:23,18.73300459423477
2025-01-01 05:44:33,15.112140802561129
2025-01-01 05:44:43,17.514496111831146
2025-01-01 05:44:54,17.95979837680163
2025-01-01 05:45:04,15.66857633656587
2025-01-01 05:45:14,15.58292572426765
2025-01-01 05:45:24,15.900053113747802
2025-01-01 05:45:34,15.462342599885329
2025-01-01 05:45:44,19.02539902144826
2025-01-01 05:45:54,18.124308209035664
2025-01-01 05:46:05,18.398036825271507
2025-01-01 05:46:15,15.70162960081163
2025-01-01 05:46:25,17.312735380075097
2025-01-01 05:46:35,17.496015395981786
2025-01-01 05:46:45,17.618978339794598
2025-01-01 05:46:55,18.66679588785956
2025-01-01 05:47:05,18.562736983839603
2025-01-01 05:47:15,16.7844197440089
2025-01-01 05:47:25,17.038038952141026
2025-01-01 05:47:35,
2025-01-01 05:47:45,19.11027251409008
2025-01-01 05:47:55,18.20886088755712
2025-01-01 05:48:05,18.397116490102643
2025-01-01 05:48:15,16.57383591918091
2025-01-01 05:48:25,14.463981530916506
2025-01-01 05:48:35,15.685119246442396
2025-01-01 05:48:45,16.431903666974055
2025-01-01 05:48:55,18.697839237021537
2025-01-01 05:49:05,18.36849417742916
2025-01-01 05:49:15,16.4730038533824
2025-01-01 05:49:25,19.58967769044353
2025-01-01 05:49:35,17.404718728837967
2025-01-01 05:49:45,14.43977357125193
2025-01-01 05:49:55,14.991401903330065
2025-01-01 05:50:05,20.7798424213294
2025-01-01 05:50:15,17.359887703661112
2025-01-01 05:50:25,15.79352165106858
2025-01-01 05:50:35,16.52581344477022
2025-01-01 05:50:45,19.428845096811
2025-01-01 05:50:55,17.590993851605475
2025-01-01 05:51:06,18.17966015241217
2025-01-01 05:51:16,18.65801279183085
2025-01-01 05:51:26,20.24083154877633
2025-01-01 05:51:36,16.883635059719342
2025-01-01 05:51:46,16.460816387401223
2025-01-01 05:51:56,15.778032587936618
2025-01-01 05:52:06,18.415601319473154
2025-01-01 05:52:16,16.89280195682411
2025-01-01 05:52:26,16.615089887595442
2025-01-01 05:52:36,17.180778143394573
2025-01-01 05:52:46,17.354812752854247
2025-01-01 05:52:56,15.939435079077212
2025-01-01 05:53:06,
2025-01-01 05:53:16,19.56601631388014
2025-01-01 05:53:26,16.503925755710952
2025-01-01 05:53:36,18.433963361327027
2025-01-01 05:53:46,14.86619895873978
2025-01-01 05:53:56,16.119512266005593
2025-01-01 05:54:07,13.124952646515482
2025-01-01 05:54:17,18.23308151918805
2025-01-01 05:54:27,18.41644364002487
2025-01-01 05:54:37,15.367820228234152
2025-01-01 05:54:47,14.876588432349962
2025-01-01 05:54:57,16.489843169119826
2025-01-01 05:55:07,18.628791406398665
2025-01-01 05:55:17,16.429522017344688
2025-01-01 05:55:27,15.09292841023498
2025-01-01 05:55:38,18.201854836907117
2025-01-01 05:55:48,20.511681183077457
2025-01-01 05:55:58,18.660759671314462
2025-01-01 05:56:08,17.144415292261826
2025-01-01 05:56:18,21.535574272668704
2025-01-01 05:56:28,17.90232723930534
2025-01-01 05:56:38,19.25227998174028
2025-01-01 05:56:48,18.776789813275787
2025-01-01 05:56:58,19.56568371110879
2025-01-01 05:57:08,
2025-01-01 05:57:18,15.19283739891329
2025-01-01 05:57:28,16.58191859359554
2025-01-01 05:57:38,17.864089617314058
2025-01-01 05:57:48,15.974724830138392
2025-01-01 05:57:58,18.513527721769115
2025-01-01 05:58:08,18.806050097815064
2025-01-01 05:58:18,14.655056708496971
2025-01-01 05:58:28,16.828083050044516
2025-01-01 05:58:38,21.47951884235176
2025-01-01 05:58:48,17.071144053004343
2025-01-01 05:58:59,20.228076646474182
2025-01-01 05:59:11,19.902902738991
2025-01-01 05:59:21,20.43375605371348
2025-01-01 05:59:31,16.897204485204778
2025-01-01 05:59:41,20.63376684944533
2025-01-01 05:59:51,16.196959963471365
2025-01-01 06:00:01,19.664545432398
2025-01-01 06:00:12,15.910727915138397
2025-01-01 06:00:22,17.41223211914872
2025-01-01 06:00:32,19.88869577205822
2025-01-01 06:00:42,17.846202331358104
2025-01-01 06:00:52,16.201266051758715
2025-01-01 06:01:02,17.5172937479826
2025-01-01 06:01:13,
2025-01-01 06:01:23,17.812729707412213
2025-01-01 06:01:33,15.70643743000781
2025-01-01 06:01:43,19.196332215204517
2025-01-01 06:01:53,19.431287650555028
2025-01-01 06:02:03,19.741693571222317
2025-01-01 06:02:13,17.83712169520381
2025-01-01 06:02:23,19.03698381453168
2025-01-01 06:02:33,17.025438878920465
2025-01-01 06:02:43,18.235971665911837
2025-01-01 06:02:53,18.090875077839463
2025-01-01 06:03:03,16.191728070225512
2025-01-01 06:03:13,18.038638862554983
2025-01-01 06:03:23,
2025-01-01 06:03:33,18.28740108384738
2025-01-01 06:03:43,18.139603278171577
2025-01-01 06:03:53,16.803727974736706
2025-01-01 06:04:05,17.422634654219614
2025-01-01 06:04:15,19.204965106265032
2025-01-01 06:04:26,19.23240649293057
2025-01-01 06:04:36,19.44859883182926
2025-01-01 06:04:46,18.58718073655548
2025-01-01 06:04:56,20.117016451126023
2025-01-01 06:05:06,18.84613120281277
2025-01-01 06:05:16,19.04880037550829
2025-01-01 06:05:26,16.500771239675718
2025-01-01 06:05:36,19.25262893421156
2025-01-01 06:05:46,
2025-01-01 06:05:56,19.21210410940122
2025-01-01 06:06:06,20.2647012866446
2025-01-01 06:06:16,20.72115305614244
2025-01-01 06:06:26,17.86224356967646
2025-01-01 06:06:36,20.164415146672496
2025-01-01 06:06:46,
2025-01-01 06:06:56,15.60665659433444
2025-01-01 06:07:06,17.579714239110107
2025-01-01 06:07:16,19.36317336461929
2025-01-01 06:07:26,17.916997916890764
2025-01-01 06:07:36,16.579814044376455
2025-01-01 06:07:46,20.793101562425875
2025-01-01 06:07:56,
2025-01-01 06:08:06,19.24720710195952
2025-01-01 06:08:16,18.001490914754324
2025-01-01 06:08:26,19.433323534527123
2025-01-01 06:08:36,18.373672579452283
2025-01-01 06:08:46,19.52217459228826
2025-01-01 06:08:56,21.44013094112793
2025-01-01 06:09:06,19.751734114317784
2025-01-01 06:09:16,18.793952103676634
2025-01-01 06:09:26,19.55517974296129
2025-01-01 06:09:36,17.518035802474607
2025-01-01 06:09:46,19.324333153896355
2025-01-01 06:09:56,18.72667136627957
2025-01-01 06:10:06,16.493128379069667
2025-01-01 06:10:16,19.367501968341184
2025-01-01 06:10:26,19.1901202318446
2025-01-01 06:10:36,20.664387069159783
2025-01-01 06:10:47,18.538244958701863
2025-01-01 06:10:57,19.31918724309393
2025-01-01 06:11:07,20.55116547699573
2025-01-01 06:11:18,19.412188080428635
2025-01-01 06:11:28,18.19589687825113
2025-01-01 06:11:38,20.222446299561256
2025-01-01 06:11:48,18.925125512613807
2025-01-01 06:11:58,21.2421377387116
2025-01-01 06:12:08,18.095441869712285
2025-01-01 06:12:18,20.33763058992336
2025-01-01 06:12:28,18.45693853368335
2025-01-01 06:12:38,18.47602205556749
2025-01-01 06:12:48,19.15447738435945
2025-01-01 06:12:58,17.727262123621912
2025-01-01 06:13:08,19.96454039672285
2025-01-01 06:13:18,17.693326065509048
2025-01-01 06:13:28,17.76443807447031
2025-01-01 06:13:38,15.254898354340966
2025-01-01 06:13:48,18.23936898941643
2025-01-01 06:13:58,18.51082780744152
2025-01-01 06:14:08,20.22673529380763
2025-01-01 06:14:18,22.01417776525065
2025-01-01 06:14:29,16.831554766424265
2025-01-01 06:14:39,21.324791232832244
2025-01-01 06:14:50,
2025-01-01 06:15:00,24.4458786341992
2025-01-01 06:15:10,17.892312498356933
2025-01-01 06:15:20,19.84764024500045
2025-01-01 06:15:30,20.426695964207248
2025-01-01 06:15:40,19.12204474945852
2025-01-01 06:15:50,20.81615929362009
2025-01-01 06:16:00,21.506046695036986
2025-01-01 06:16:10,19.005924819639347
2025-01-01 06:16:20,17.747579650406372
2025-01-01 06:16:30,19.109438506235172
2025-01-01 06:16:40,19.396991881364404
2025-01-01 06:16:50,19.028776410814693
2025-01-01 06:17:01,18.59216148002914
2025-01-01 06:17:11,19.60751544144359
2025-01-01 06:17:22,18.160477435610908
2025-01-01 06:17:32,
2025-01-01 06:17:42,22.39931089794757
2025-01-01 06:17:52,20.181635824023157
2025-01-01 06:18:03,20.184115338559387
2025-01-01 06:18:13,20.349613314473988
2025-01-01 06:18:23,18.07070459359449
2025-01-01 06:18:33,21.164142744483414
2025-01-01 06:18:44,19.05862290774011
2025-01-01 06:18:54,18.78757055488249
2025-01-01 06:19:04,19.55382987233736
2025-01-01 06:19:14,18.170921199145138
2025-01-01 06:19:26,20.016172396167956
2025-01-01 06:19:36,18.956688674075487
2025-01-01 06:19:46,21.81758554570745
2025-01-01 06:19:56,18.178359041220546
2025-01-01 06:20:06,20.35702501939805
2025-01-01 06:20:17,19.62758135067601
2025-01-01 06:20:27,19.148921120081894
2025-01-01 06:20:38,21.35060350422845
2025-01-01 06:20:48,19.052959197389665
2025-01-01 06:20:59,21.340900562345904
2025-01-01 06:21:09,18.64124123761698
2025-01-01 06:21:19,21.788929238692173
2025-01-01 06:21:29,
2025-01-01 06:21:39,20.459276127247676
2025-01-01 06:21:49,20.29604866737032
2025-01-01 06:21:59,21.35497540013628
2025-01-01 06:22:09,19.068157188490453
2025-01-01 06:22:19,20.455685937781485
2025-01-01 06:22:30,22.935704410113345
2025-01-01 06:22:40,18.05839732022987
2025-01-01 06:22:50,21.746931965240105
2025-01-01 06:23:00,19.541037457029518
2025-01-01 06:23:10,19.38488545709541
2025-01-01 06:23:20,20.854447111825383
2025-01-01 06:23:30,20.941605494488176
2025-01-01 06:23:40,22.052200365382337
2025-01-01 06:23:51,19.777135153984183
2025-01-01 06:24:01,20.386575100011843
2025-01-01 06:24:11,21.52387651645322
2025-01-01 06:24:21,20.01910542932425
2025-01-01 06:24:31,20.698066177359657
2025-01-01 06:24:41,21.92949894775059
2025-01-01 06:24:51,22.501662686465718
2025-01-01 06:25:01,20.22331564442812
2025-01-01 06:25:11,21.681456906903616
2025-01-01 06:25:21,23.07066558577023
2025-01-01 06:25:31,20.28000110835343
2025-01-01 06:25:41,23.30721943316665
2025-01-01 06:25:51,21.41977169310657
2025-01-01 06:26:01,22.26605864398857
2025-01-01 06:26:11,22.51372331103741
2025-01-01 06:26:21,21.82741344415439
2025-01-01 06:26:31,
2025-01-01 06:26:41,
2025-01-01 06:26:51,17.898893670224155
2025-01-01 06:27:01,19.667645668859763
2025-01-01 06:27:11,20.54153701938428
2025-01-01 06:27:22,19.69849105138648
2025-01-01 06:27:32,23.759939673665333
2025-01-01 06:27:42,20.56448208766594
2025-01-01 06:27:52,20.50218405799105
2025-01-01 06:28:02,20.6258440753994
2025-01-01 06:28:12,21.91689068030846
2025-01-01 06:28:22,22.56597554392126
2025-01-01 06:28:32,20.888534198007136
2025-01-01 06:28:42,21.852742916893032
2025-01-01 06:28:52,21.702415104672934
2025-01-01 06:29:02,19.05476946702189
2025-01-01 06:29:12,24.05315746888673
2025-01-01 06:29:22,21.42154121341418
2025-01-01 06:29:32,20.99875245471148
2025-01-01 06:29:42,21.27834425126545
2025-01-01 06:29:53,20.797679299990502
2025-01-01 06:30:03,24.880897367955445
2025-01-01 06:30:13,21.17659013873604
2025-01-01 06:30:23,20.92758439318664
2025-01-01 06:30:33,18.974662665342283
2025-01-01 06:30:43,22.823204226147453
2025-01-01 06:30:53,24.095237226332824
2025-01-01 06:31:03,19.83885924673701
2025-01-01 06:31:13,20.548649528561317
2025-01-01 06:31:23,22.357986566748732
2025-01-01 06:31:33,22.7767732047662
2025-01-01 06:31:44,
2025-01-01 06:31:55,23.38339710877825
2025-01-01 06:32:05,22.17490715230259
2025-01-01 06:32:15,20.705925964411247
2025-01-01 06:32:25,23.73110984746628
2025-01-01 06:32:36,
2025-01-01 06:32:46,23.28632740117435
2025-01-01 06:32:56,22.522872014066404
2025-01-01 06:33:06,20.993356617203588
2025-01-01 06:33:16,20.894149714181427
2025-01-01 06:33:27,21.597167005054285
2025-01-01 06:33:37,22.950038824120224
2025-01-01 06:33:47,23.05976429287402
2025-01-01 06:33:57,21.346917570450437
2025-01-01 06:34:08,19.193678413487053
2025-01-01 06:34:18,20.271237363537608
2025-01-01 06:34:28,20.62225933450233
2025-01-01 06:34:38,23.72463433587803
2025-01-01 06:34:48,20.999156357466315
2025-01-01 06:34:58,18.086743416957177
2025-01-01 06:35:08,18.781891304922063
2025-01-01 06:35:18,
2025-01-01 06:35:28,20.00561877614897
2025-01-01 06:35:38,21.281121651221746
2025-01-01 06:35:48,23.240853623862986
2025-01-01 06:35:58,21.64756925130616
2025-01-01 06:36:08,23.595980435927533
2025-01-01 06:36:18,23.24382318500022
2025-01-01 06:36:28,21.154599028644363
2025-01-01 06:36:38,22.348588221423856
2025-01-01 06:36:48,20.98594944805067
2025-01-01 06:36:58,22.158417352663925
2025-01-01 06:37:09,22.84200761328829
2025-01-01 06:37:19,21.3649646173902
2025-01-01 06:37:30,20.618386438160247
2025-01-01 06:37:40,23.176952160360106
2025-01-01 06:37:50,22.34285342065082
2025-01-01 06:38:00,22.072762022328725
2025-01-01 06:38:10,24.02848986929487
2025-01-01 06:38:20,
2025-01-01 06:38:30,25.168641457786936
2025-01-01 06:38:40,23.53508257160484
2025-01-01 06:38:50,21.632540222759864
2025-01-01 06:39:00,23.07751950333669
2025-01-01 06:39:10,19.812810591088613
2025-01-01 06:39:20,23.690019606189253
2025-01-01 06:39:30,23.381809561321447
2025-01-01 06:39:40,23.7663556922587
